,location,date,total_cases,people_fully_vaccinated,population,total_deaths
267717,Turkey,2021-12-19,9154209.0,51161679.0,85341248.0,80098.0
267718,Turkey,2021-12-20,9171119.0,51202223.0,85341248.0,80289.0
267719,Turkey,2021-12-21,9189881.0,51242632.0,85341248.0,80460.0
267720,Turkey,2021-12-22,9209740.0,51282294.0,85341248.0,80636.0
267721,Turkey,2021-12-23,9228835.0,51321064.0,85341248.0,80823.0
267722,Turkey,2021-12-24,9247606.0,51365908.0,85341248.0,81002.0
267723,Turkey,2021-12-25,9266516.0,51387150.0,85341248.0,81170.0
267724,Turkey,2021-12-26,9286986.0,51405278.0,85341248.0,81303.0
267725,Turkey,2021-12-27,9307124.0,51447094.0,85341248.0,81448.0
267726,Turkey,2021-12-28,9333223.0,51487225.0,85341248.0,81621.0
267727,Turkey,2021-12-29,9365399.0,51527171.0,85341248.0,81778.0
267728,Turkey,2021-12-30,9402083.0,51565713.0,85341248.0,81962.0
267729,Turkey,2021-12-31,9441764.0,51604894.0,85341248.0,82104.0
267730,Turkey,2022-01-01,9482550.0,51621727.0,85341248.0,82243.0
267731,Turkey,2022-01-02,9519281.0,51638889.0,85341248.0,82406.0
267732,Turkey,2022-01-03,9552801.0,51677320.0,85341248.0,82551.0
267734,Turkey,2022-01-05,9652394.0,51756893.0,85341248.0,82840.0
267735,Turkey,2022-01-06,9718861.0,51798496.0,85341248.0,82977.0
267736,Turkey,2022-01-07,9787274.0,51847785.0,85341248.0,83120.0
267737,Turkey,2022-01-08,9850488.0,51872868.0,85341248.0,83276.0
267738,Turkey,2022-01-09,9916725.0,51893771.0,85341248.0,83433.0
267739,Turkey,2022-01-10,9978452.0,51937001.0,85341248.0,83574.0
267740,Turkey,2022-01-11,10043688.0,51976752.0,85341248.0,83747.0
267741,Turkey,2022-01-12,10117954.0,52016406.0,85341248.0,83888.0
267742,Turkey,2022-01-13,10195676.0,52051409.0,85341248.0,84025.0
267743,Turkey,2022-01-14,10271240.0,52092874.0,85341248.0,84170.0
267744,Turkey,2022-01-15,10339097.0,52112351.0,85341248.0,84323.0
267745,Turkey,2022-01-16,10403064.0,52126002.0,85341248.0,84490.0
267746,Turkey,2022-01-17,10457164.0,52155792.0,85341248.0,84667.0
267747,Turkey,2022-01-18,10522099.0,52182212.0,85341248.0,84803.0
267748,Turkey,2022-01-19,10591757.0,52201758.0,85341248.0,84965.0
267749,Turkey,2022-01-20,10664372.0,52222180.0,85341248.0,85122.0
267750,Turkey,2022-01-21,10736215.0,52244190.0,85341248.0,85298.0
267751,Turkey,2022-01-22,10808770.0,52253904.0,85341248.0,85464.0
267752,Turkey,2022-01-23,10881626.0,52262703.0,85341248.0,85645.0
267753,Turkey,2022-01-24,10947129.0,52282544.0,85341248.0,85829.0
267754,Turkey,2022-01-25,11014152.0,52299996.0,85341248.0,86014.0
267755,Turkey,2022-01-26,11090493.0,52317284.0,85341248.0,86170.0
267756,Turkey,2022-01-27,11167927.0,52335677.0,85341248.0,86344.0
267757,Turkey,2022-01-28,11250107.0,52357621.0,85341248.0,86532.0
267758,Turkey,2022-01-29,11343693.0,52367432.0,85341248.0,86706.0
267759,Turkey,2022-01-30,11438476.0,52375810.0,85341248.0,86916.0
267760,Turkey,2022-01-31,11526621.0,52399906.0,85341248.0,87090.0
267761,Turkey,2022-02-01,11619882.0,52422425.0,85341248.0,87279.0
267762,Turkey,2022-02-02,11722483.0,52443629.0,85341248.0,87461.0
267763,Turkey,2022-02-03,11833165.0,52464047.0,85341248.0,87659.0
267764,Turkey,2022-02-04,11940695.0,52489431.0,85341248.0,87876.0
267765,Turkey,2022-02-05,12051852.0,52500475.0,85341248.0,88109.0
267766,Turkey,2022-02-06,12150567.0,52509065.0,85341248.0,88357.0
267767,Turkey,2022-02-07,12238501.0,52530366.0,85341248.0,88578.0
267768,Turkey,2022-02-08,12335015.0,52548851.0,85341248.0,88779.0
267769,Turkey,2022-02-09,12446111.0,52566932.0,85341248.0,89015.0
267770,Turkey,2022-02-10,12554674.0,52585057.0,85341248.0,89256.0
267771,Turkey,2022-02-11,12653276.0,52606514.0,85341248.0,89522.0
267772,Turkey,2022-02-12,12748341.0,52616197.0,85341248.0,89786.0
267773,Turkey,2022-02-13,12834534.0,52623391.0,85341248.0,90039.0
267774,Turkey,2022-02-14,12908321.0,52640859.0,85341248.0,90311.0
267775,Turkey,2022-02-15,12984953.0,52657210.0,85341248.0,90587.0
267776,Turkey,2022-02-16,13079683.0,52672756.0,85341248.0,90853.0
267777,Turkey,2022-02-17,13173859.0,52685959.0,85341248.0,91162.0
267778,Turkey,2022-02-18,13266265.0,52701325.0,85341248.0,91433.0
267779,Turkey,2022-02-19,13353676.0,52709583.0,85341248.0,91691.0
267780,Turkey,2022-02-20,13434130.0,52715583.0,85341248.0,91955.0
267781,Turkey,2022-02-21,13504485.0,52732078.0,85341248.0,92233.0
267782,Turkey,2022-02-22,13589511.0,52746699.0,85341248.0,92496.0
267783,Turkey,2022-02-23,13675581.0,52760079.0,85341248.0,92764.0
267784,Turkey,2022-02-24,13762181.0,52771929.0,85341248.0,93035.0
267785,Turkey,2022-02-25,13841889.0,52786023.0,85341248.0,93303.0
267786,Turkey,2022-02-26,13913625.0,52792845.0,85341248.0,93584.0
267787,Turkey,2022-02-27,13975389.0,52797530.0,85341248.0,93850.0
267788,Turkey,2022-02-28,14025181.0,52809698.0,85341248.0,94071.0
267789,Turkey,2022-03-01,14089456.0,52821088.0,85341248.0,94277.0
267790,Turkey,2022-03-02,14149341.0,52832010.0,85341248.0,94490.0
267791,Turkey,2022-03-03,14206121.0,52841206.0,85341248.0,94693.0
267792,Turkey,2022-03-04,14255545.0,52851442.0,85341248.0,94882.0
267793,Turkey,2022-03-05,14293828.0,52855894.0,85341248.0,95070.0
267794,Turkey,2022-03-06,14326217.0,52858604.0,85341248.0,95250.0
267795,Turkey,2022-03-07,14353888.0,52866807.0,85341248.0,95424.0
267796,Turkey,2022-03-08,14388231.0,52874017.0,85341248.0,95594.0
267797,Turkey,2022-03-09,14425638.0,52880970.0,85341248.0,95726.0
267798,Turkey,2022-03-10,14458881.0,52886909.0,85341248.0,95856.0
267799,Turkey,2022-03-11,14488373.0,52893442.0,85341248.0,95999.0
267800,Turkey,2022-03-12,14513774.0,52895872.0,85341248.0,96139.0
267801,Turkey,2022-03-13,14534239.0,52897465.0,85341248.0,96262.0
267802,Turkey,2022-03-14,14551665.0,52902566.0,85341248.0,96394.0
267803,Turkey,2022-03-15,14576069.0,52907403.0,85341248.0,96532.0
267804,Turkey,2022-03-16,14600683.0,52912588.0,85341248.0,96665.0
267805,Turkey,2022-03-17,14623028.0,52918230.0,85341248.0,96780.0
267806,Turkey,2022-03-18,14644382.0,52924123.0,85341248.0,96898.0
267807,Turkey,2022-03-19,14663508.0,52926256.0,85341248.0,96999.0
267808,Turkey,2022-03-20,14680836.0,52927949.0,85341248.0,97122.0
267809,Turkey,2022-03-21,14693917.0,52934131.0,85341248.0,97227.0
267810,Turkey,2022-03-22,14708850.0,52939958.0,85341248.0,97312.0
267811,Turkey,2022-03-23,14726276.0,52945494.0,85341248.0,97392.0
267812,Turkey,2022-03-24,14743437.0,52950698.0,85341248.0,97482.0
267813,Turkey,2022-03-25,14760331.0,52956116.0,85341248.0,97566.0
267814,Turkey,2022-03-26,14775634.0,52958300.0,85341248.0,97643.0
267815,Turkey,2022-03-27,14789483.0,52959745.0,85341248.0,97711.0
267816,Turkey,2022-03-28,14800677.0,52964480.0,85341248.0,97781.0
267817,Turkey,2022-03-29,14815041.0,52968985.0,85341248.0,97845.0
267818,Turkey,2022-03-30,14831231.0,52973497.0,85341248.0,97906.0
267819,Turkey,2022-03-31,14846224.0,52977660.0,85341248.0,97969.0
267822,Turkey,2022-04-03,14885710.0,52984321.0,85341248.0,98123.0
267823,Turkey,2022-04-04,14894731.0,52986694.0,85341248.0,98164.0
267824,Turkey,2022-04-05,14907378.0,52989037.0,85341248.0,98202.0
267825,Turkey,2022-04-06,14919591.0,52991940.0,85341248.0,98242.0
267826,Turkey,2022-04-07,14929905.0,52994461.0,85341248.0,98279.0
267827,Turkey,2022-04-08,14939259.0,52997699.0,85341248.0,98320.0
267828,Turkey,2022-04-09,14946379.0,52999118.0,85341248.0,98356.0
267829,Turkey,2022-04-10,14953365.0,52999855.0,85341248.0,98387.0
267830,Turkey,2022-04-11,14958974.0,53002640.0,85341248.0,98422.0
267831,Turkey,2022-04-12,14965867.0,53005218.0,85341248.0,98454.0
267832,Turkey,2022-04-13,14972502.0,53007739.0,85341248.0,98482.0
267833,Turkey,2022-04-14,14978031.0,53010344.0,85341248.0,98507.0
267836,Turkey,2022-04-17,14991669.0,53014873.0,85341248.0,98577.0
267837,Turkey,2022-04-18,14994937.0,53016951.0,85341248.0,98596.0
267838,Turkey,2022-04-19,14999479.0,53019032.0,85341248.0,98613.0
267839,Turkey,2022-04-20,15003696.0,53020913.0,85341248.0,98632.0
267840,Turkey,2022-04-21,15007364.0,53022686.0,85341248.0,98655.0
267842,Turkey,2022-04-23,15013616.0,53025218.0,85341248.0,98690.0
267843,Turkey,2022-04-24,15016270.0,53025688.0,85341248.0,98705.0
267844,Turkey,2022-04-25,15018547.0,53027406.0,85341248.0,98721.0
267845,Turkey,2022-04-26,15021151.0,53029128.0,85341248.0,98736.0
267846,Turkey,2022-04-27,15023662.0,53030738.0,85341248.0,98751.0
267847,Turkey,2022-04-28,15026141.0,53032270.0,85341248.0,98767.0
267848,Turkey,2022-04-29,15028397.0,53034037.0,85341248.0,98782.0
267849,Turkey,2022-04-30,15030321.0,53034655.0,85341248.0,98791.0
267850,Turkey,2022-05-01,15032093.0,53034869.0,85341248.0,98802.0
267851,Turkey,2022-05-02,15033573.0,53035172.0,85341248.0,98814.0
267852,Turkey,2022-05-03,15034917.0,53035458.0,85341248.0,98822.0
267853,Turkey,2022-05-04,15036110.0,53035817.0,85341248.0,98832.0
267854,Turkey,2022-05-05,15037242.0,53037607.0,85341248.0,98839.0
267855,Turkey,2022-05-06,15038495.0,53039684.0,85341248.0,98850.0
267856,Turkey,2022-05-07,15040238.0,53040431.0,85341248.0,98857.0
267857,Turkey,2022-05-08,15041899.0,53040762.0,85341248.0,98868.0
267858,Turkey,2022-05-09,15043379.0,53042663.0,85341248.0,98877.0
267859,Turkey,2022-05-10,15044921.0,53044519.0,85341248.0,98885.0
267860,Turkey,2022-05-11,15046779.0,53046297.0,85341248.0,98892.0
267861,Turkey,2022-05-12,15048449.0,53047991.0,85341248.0,98901.0
267862,Turkey,2022-05-13,15050227.0,53049922.0,85341248.0,98909.0
267863,Turkey,2022-05-14,15051761.0,53050434.0,85341248.0,98916.0
267864,Turkey,2022-05-15,15053168.0,53050727.0,85341248.0,98921.0
267865,Turkey,2022-05-16,15054322.0,53052226.0,85341248.0,98931.0
267866,Turkey,2022-05-17,15055576.0,53053751.0,85341248.0,98935.0
267867,Turkey,2022-05-18,15057184.0,53055016.0,85341248.0,98942.0
267868,Turkey,2022-05-19,15058627.0,53055541.0,85341248.0,98945.0
267870,Turkey,2022-05-21,15061129.0,53057831.0,85341248.0,98953.0
267871,Turkey,2022-05-22,15062393.0,53058053.0,85341248.0,98956.0
267872,Turkey,2022-05-23,15063298.0,53059422.0,85341248.0,98961.0
267873,Turkey,2022-05-24,15064220.0,53060701.0,85341248.0,98964.0
267874,Turkey,2022-05-25,15065524.0,53061776.0,85341248.0,98970.0
267875,Turkey,2022-05-26,15066784.0,53062844.0,85341248.0,98974.0
267876,Turkey,2022-05-27,15068094.0,53063994.0,85341248.0,98979.0
267877,Turkey,2022-05-28,15069034.0,53064473.0,85341248.0,98983.0
267878,Turkey,2022-05-29,15070000.0,53064752.0,85341248.0,98986.0
267879,Turkey,2022-05-30,15070000.0,53066241.0,85341248.0,98986.0
267880,Turkey,2022-05-31,15070000.0,53067556.0,85341248.0,98986.0
267893,Turkey,2022-06-13,15084875.0,53077814.0,85341248.0,99027.0
267894,Turkey,2022-06-14,15084875.0,53078735.0,85341248.0,99027.0
267895,Turkey,2022-06-15,15084875.0,53079737.0,85341248.0,99027.0
267896,Turkey,2022-06-16,15084875.0,53080538.0,85341248.0,99027.0
267897,Turkey,2022-06-17,15084875.0,53081449.0,85341248.0,99027.0
267898,Turkey,2022-06-18,15084875.0,53081718.0,85341248.0,99027.0
267899,Turkey,2022-06-19,15095831.0,53081826.0,85341248.0,99042.0
267900,Turkey,2022-06-20,15095831.0,53082621.0,85341248.0,99042.0
267901,Turkey,2022-06-21,15095831.0,53083368.0,85341248.0,99042.0
267902,Turkey,2022-06-22,15095831.0,53084085.0,85341248.0,99042.0
267903,Turkey,2022-06-23,15095831.0,53084761.0,85341248.0,99042.0
267904,Turkey,2022-06-24,15095831.0,53085544.0,85341248.0,99042.0
267905,Turkey,2022-06-25,15095831.0,53085724.0,85341248.0,99042.0
267907,Turkey,2022-06-27,15122466.0,53086539.0,85341248.0,99055.0
267908,Turkey,2022-06-28,15122466.0,53087211.0,85341248.0,99055.0
267909,Turkey,2022-06-29,15122466.0,53087739.0,85341248.0,99055.0
267910,Turkey,2022-06-30,15122466.0,53088281.0,85341248.0,99055.0
267912,Turkey,2022-07-02,15122466.0,53089113.0,85341248.0,99055.0
267913,Turkey,2022-07-03,15179580.0,53089222.0,85341248.0,99084.0
267914,Turkey,2022-07-04,15179580.0,53089939.0,85341248.0,99084.0
267915,Turkey,2022-07-05,15179580.0,53090611.0,85341248.0,99084.0
267916,Turkey,2022-07-06,15179580.0,53091198.0,85341248.0,99084.0
267917,Turkey,2022-07-07,15179580.0,53091777.0,85341248.0,99084.0
267919,Turkey,2022-07-09,15179580.0,53092235.0,85341248.0,99084.0
267920,Turkey,2022-07-10,15296676.0,53092337.0,85341248.0,99115.0
267921,Turkey,2022-07-11,15296676.0,53092630.0,85341248.0,99115.0
267922,Turkey,2022-07-12,15296676.0,53093089.0,85341248.0,99115.0
267923,Turkey,2022-07-13,15296676.0,53093707.0,85341248.0,99115.0
267924,Turkey,2022-07-14,15296676.0,53094407.0,85341248.0,99115.0
267925,Turkey,2022-07-15,15296676.0,53095028.0,85341248.0,99115.0
267926,Turkey,2022-07-16,15296676.0,53095452.0,85341248.0,99115.0
267927,Turkey,2022-07-17,15523208.0,53095812.0,85341248.0,99209.0
267928,Turkey,2022-07-18,15523208.0,53097261.0,85341248.0,99209.0
267929,Turkey,2022-07-19,15523208.0,53098738.0,85341248.0,99209.0
267930,Turkey,2022-07-20,15523208.0,53100342.0,85341248.0,99209.0
267931,Turkey,2022-07-21,15523208.0,53101995.0,85341248.0,99209.0
267932,Turkey,2022-07-22,15523208.0,53103997.0,85341248.0,99209.0
267933,Turkey,2022-07-23,15523208.0,53104692.0,85341248.0,99209.0
267934,Turkey,2022-07-24,15888630.0,53105133.0,85341248.0,99367.0
267935,Turkey,2022-07-25,15888630.0,53106992.0,85341248.0,99367.0
267936,Turkey,2022-07-26,15888630.0,53108899.0,85341248.0,99367.0
267937,Turkey,2022-07-27,15888630.0,53110871.0,85341248.0,99367.0
267938,Turkey,2022-07-28,15888630.0,53112754.0,85341248.0,99367.0
267939,Turkey,2022-07-29,15888630.0,53114750.0,85341248.0,99367.0
267940,Turkey,2022-07-30,15888630.0,53115227.0,85341248.0,99367.0
267941,Turkey,2022-07-31,16294951.0,53115583.0,85341248.0,99703.0
267942,Turkey,2022-08-01,16294951.0,53117131.0,85341248.0,99703.0
267943,Turkey,2022-08-02,16294951.0,53118677.0,85341248.0,99703.0
267944,Turkey,2022-08-03,16294951.0,53120250.0,85341248.0,99703.0
267945,Turkey,2022-08-04,16294951.0,53121833.0,85341248.0,99703.0
267946,Turkey,2022-08-05,16294951.0,53123370.0,85341248.0,99703.0
267947,Turkey,2022-08-06,16294951.0,53123772.0,85341248.0,99703.0
267948,Turkey,2022-08-07,16527205.0,53124036.0,85341248.0,100084.0
267949,Turkey,2022-08-08,16527205.0,53125350.0,85341248.0,100084.0
267950,Turkey,2022-08-09,16527205.0,53126813.0,85341248.0,100084.0
267951,Turkey,2022-08-10,16527205.0,53128263.0,85341248.0,100084.0
267952,Turkey,2022-08-11,16527205.0,53129483.0,85341248.0,100084.0
267953,Turkey,2022-08-12,16527205.0,53130772.0,85341248.0,100084.0
267954,Turkey,2022-08-13,16527205.0,53131148.0,85341248.0,100084.0
267955,Turkey,2022-08-14,16670982.0,53131375.0,85341248.0,100425.0
267956,Turkey,2022-08-15,16670982.0,53132590.0,85341248.0,100425.0
267957,Turkey,2022-08-16,16670982.0,53133786.0,85341248.0,100425.0
267958,Turkey,2022-08-17,16670982.0,53135008.0,85341248.0,100425.0
267959,Turkey,2022-08-18,16670982.0,53136221.0,85341248.0,100425.0
267960,Turkey,2022-08-19,16670982.0,53137408.0,85341248.0,100425.0
267961,Turkey,2022-08-20,16670982.0,53137739.0,85341248.0,100425.0
267962,Turkey,2022-08-21,16751004.0,53137947.0,85341248.0,100653.0
267963,Turkey,2022-08-22,16751004.0,53139048.0,85341248.0,100653.0
267964,Turkey,2022-08-23,16751004.0,53140134.0,85341248.0,100653.0
267965,Turkey,2022-08-24,16751004.0,53141233.0,85341248.0,100653.0
267966,Turkey,2022-08-25,16751004.0,53142069.0,85341248.0,100653.0
267967,Turkey,2022-08-26,16751004.0,53143131.0,85341248.0,100653.0
267968,Turkey,2022-08-27,16751004.0,53143421.0,85341248.0,100653.0
267969,Turkey,2022-08-28,16796886.0,53143609.0,85341248.0,100859.0
267970,Turkey,2022-08-29,16796886.0,53144548.0,85341248.0,100859.0
267971,Turkey,2022-08-30,16796886.0,53144855.0,85341248.0,100859.0
267972,Turkey,2022-08-31,16796886.0,53145838.0,85341248.0,100859.0
267973,Turkey,2022-09-01,16796886.0,53146691.0,85341248.0,100859.0
267974,Turkey,2022-09-02,16796886.0,53147833.0,85341248.0,100859.0
267975,Turkey,2022-09-03,16796886.0,53148187.0,85341248.0,100859.0
267976,Turkey,2022-09-04,16829077.0,53148374.0,85341248.0,101000.0
267977,Turkey,2022-09-05,16829077.0,53149309.0,85341248.0,101000.0
267978,Turkey,2022-09-06,16829077.0,53150223.0,85341248.0,101000.0
267979,Turkey,2022-09-07,16829077.0,53151076.0,85341248.0,101000.0
267980,Turkey,2022-09-08,16829077.0,53151919.0,85341248.0,101000.0
267981,Turkey,2022-09-09,16829077.0,53152754.0,85341248.0,101000.0
267982,Turkey,2022-09-10,16829077.0,53152957.0,85341248.0,101000.0
267983,Turkey,2022-09-11,16851518.0,53153091.0,85341248.0,101089.0
267984,Turkey,2022-09-12,16851518.0,53153731.0,85341248.0,101089.0
267985,Turkey,2022-09-13,16851518.0,53154382.0,85341248.0,101089.0
267986,Turkey,2022-09-14,16851518.0,53155097.0,85341248.0,101089.0
267987,Turkey,2022-09-15,16851518.0,53155677.0,85341248.0,101089.0
267988,Turkey,2022-09-16,16851518.0,53156342.0,85341248.0,101089.0
267989,Turkey,2022-09-17,16851518.0,53156559.0,85341248.0,101089.0
267990,Turkey,2022-09-18,16872929.0,53156652.0,85341248.0,101162.0
267991,Turkey,2022-09-19,16872929.0,53157251.0,85341248.0,101162.0
267992,Turkey,2022-09-20,16872929.0,53157748.0,85341248.0,101162.0
267993,Turkey,2022-09-21,16872929.0,53158270.0,85341248.0,101162.0
267994,Turkey,2022-09-22,16872929.0,53158823.0,85341248.0,101162.0
267995,Turkey,2022-09-23,16872929.0,53159417.0,85341248.0,101162.0
267996,Turkey,2022-09-24,16872929.0,53159603.0,85341248.0,101162.0
267997,Turkey,2022-09-25,16895658.0,53159684.0,85341248.0,101200.0
267998,Turkey,2022-09-26,16895658.0,53160172.0,85341248.0,101200.0
267999,Turkey,2022-09-27,16895658.0,53160684.0,85341248.0,101200.0
268000,Turkey,2022-09-28,16895658.0,53161153.0,85341248.0,101200.0
268001,Turkey,2022-09-29,16895658.0,53161598.0,85341248.0,101200.0
268002,Turkey,2022-09-30,16895658.0,53162154.0,85341248.0,101200.0
268003,Turkey,2022-10-01,16895658.0,53162320.0,85341248.0,101200.0
268004,Turkey,2022-10-02,16918774.0,53162396.0,85341248.0,101224.0
268005,Turkey,2022-10-03,16918774.0,53162959.0,85341248.0,101224.0
268006,Turkey,2022-10-04,16918774.0,53163571.0,85341248.0,101224.0
268007,Turkey,2022-10-05,16918774.0,53164007.0,85341248.0,101224.0
268008,Turkey,2022-10-06,16918774.0,53164426.0,85341248.0,101224.0
268009,Turkey,2022-10-07,16918774.0,53164849.0,85341248.0,101224.0
268010,Turkey,2022-10-08,16918774.0,53164980.0,85341248.0,101224.0
268011,Turkey,2022-10-09,16937497.0,53165045.0,85341248.0,101262.0
268012,Turkey,2022-10-10,16937497.0,53165414.0,85341248.0,101262.0
268013,Turkey,2022-10-11,16937497.0,53165778.0,85341248.0,101262.0
268015,Turkey,2022-10-13,16937497.0,53166520.0,85341248.0,101262.0
268016,Turkey,2022-10-14,16937497.0,53166929.0,85341248.0,101262.0
268017,Turkey,2022-10-15,16937497.0,53167065.0,85341248.0,101262.0
268018,Turkey,2022-10-16,16952979.0,53167127.0,85341248.0,101287.0
268019,Turkey,2022-10-17,16952979.0,53167551.0,85341248.0,101287.0
268020,Turkey,2022-10-18,16952979.0,53167945.0,85341248.0,101287.0
268021,Turkey,2022-10-19,16952979.0,53168308.0,85341248.0,101287.0
268022,Turkey,2022-10-20,16952979.0,53168646.0,85341248.0,101287.0
268023,Turkey,2022-10-21,16952979.0,53169122.0,85341248.0,101287.0
268024,Turkey,2022-10-22,16952979.0,53169234.0,85341248.0,101287.0
268025,Turkey,2022-10-23,16964787.0,53169292.0,85341248.0,101329.0
268026,Turkey,2022-10-24,16964787.0,53169685.0,85341248.0,101329.0
268027,Turkey,2022-10-25,16964787.0,53170042.0,85341248.0,101329.0
268028,Turkey,2022-10-26,16964787.0,53170385.0,85341248.0,101329.0
268029,Turkey,2022-10-27,16964787.0,53170729.0,85341248.0,101329.0
268030,Turkey,2022-10-28,16964787.0,53170982.0,85341248.0,101329.0
268031,Turkey,2022-10-29,16964787.0,53171054.0,85341248.0,101329.0
268033,Turkey,2022-10-31,16975870.0,53171374.0,85341248.0,101354.0
268034,Turkey,2022-11-01,16975870.0,53171790.0,85341248.0,101354.0
268055,Turkey,2022-11-22,17004677.0,53176961.0,85341248.0,101419.0
274334,United Arab Emirates,2021-01-10,227702.0,250000.0,9441138.0,702.0
274378,United Arab Emirates,2021-02-23,372530.0,2187849.0,9441138.0,1140.0
274434,United Arab Emirates,2021-04-20,498957.0,3836521.0,9441138.0,1556.0
274510,United Arab Emirates,2021-07-05,639476.0,6329949.0,9441138.0,1834.0
274511,United Arab Emirates,2021-07-06,641049.0,6359697.0,9441138.0,1839.0
274512,United Arab Emirates,2021-07-07,642601.0,6398972.0,9441138.0,1843.0
274513,United Arab Emirates,2021-07-08,644114.0,6428717.0,9441138.0,1847.0
274514,United Arab Emirates,2021-07-09,645653.0,6458478.0,9441138.0,1849.0
274515,United Arab Emirates,2021-07-10,647182.0,6488137.0,9441138.0,1853.0
274516,United Arab Emirates,2021-07-11,648702.0,6507761.0,9441138.0,1860.0
274517,United Arab Emirates,2021-07-12,650220.0,6527509.0,9441138.0,1866.0
274518,United Arab Emirates,2021-07-13,651762.0,6557442.0,9441138.0,1870.0
274519,United Arab Emirates,2021-07-14,653284.0,6596750.0,9441138.0,1876.0
274520,United Arab Emirates,2021-07-15,654813.0,6705685.0,9441138.0,1880.0
274521,United Arab Emirates,2021-07-16,656354.0,6725394.0,9441138.0,1885.0
274523,United Arab Emirates,2021-07-18,659449.0,6735166.0,9441138.0,1896.0
274524,United Arab Emirates,2021-07-19,660978.0,6735204.0,9441138.0,1898.0
274525,United Arab Emirates,2021-07-20,662486.0,6765065.0,9441138.0,1900.0
274531,United Arab Emirates,2021-07-26,671636.0,6814600.0,9441138.0,1920.0
274532,United Arab Emirates,2021-07-27,673185.0,6864057.0,9441138.0,1927.0
274533,United Arab Emirates,2021-07-28,674724.0,6893470.0,9441138.0,1929.0
274534,United Arab Emirates,2021-07-29,676251.0,6913213.0,9441138.0,1934.0
274536,United Arab Emirates,2021-07-31,679321.0,6972665.0,9441138.0,1943.0
274538,United Arab Emirates,2021-08-02,682377.0,6992326.0,9441138.0,1951.0
274539,United Arab Emirates,2021-08-03,683914.0,7021985.0,9441138.0,1956.0
274540,United Arab Emirates,2021-08-04,685462.0,7042119.0,9441138.0,1960.0
274541,United Arab Emirates,2021-08-05,686981.0,7071552.0,9441138.0,1965.0
274542,United Arab Emirates,2021-08-06,688489.0,7091590.0,9441138.0,1967.0
274543,United Arab Emirates,2021-08-07,690009.0,7121013.0,9441138.0,1969.0
274544,United Arab Emirates,2021-08-08,691554.0,7130830.0,9441138.0,1971.0
274545,United Arab Emirates,2021-08-09,692964.0,7140729.0,9441138.0,1975.0
274546,United Arab Emirates,2021-08-10,694285.0,7170569.0,9441138.0,1978.0
274547,United Arab Emirates,2021-08-11,695619.0,7180399.0,9441138.0,1982.0
274548,United Arab Emirates,2021-08-12,696906.0,7190279.0,9441138.0,1988.0
274549,United Arab Emirates,2021-08-13,698166.0,7200219.0,9441138.0,1992.0
274551,United Arab Emirates,2021-08-15,700587.0,7209971.0,9441138.0,1997.0
274552,United Arab Emirates,2021-08-16,701776.0,7220098.0,9441138.0,2001.0
274553,United Arab Emirates,2021-08-17,702885.0,7239637.0,9441138.0,2003.0
274554,United Arab Emirates,2021-08-18,704000.0,7259423.0,9441138.0,2006.0
274555,United Arab Emirates,2021-08-19,705089.0,7279364.0,9441138.0,2009.0
274556,United Arab Emirates,2021-08-20,706166.0,7308934.0,9441138.0,2012.0
274557,United Arab Emirates,2021-08-21,707236.0,7328967.0,9441138.0,2014.0
274560,United Arab Emirates,2021-08-24,710438.0,7348504.0,9441138.0,2024.0
274561,United Arab Emirates,2021-08-25,711428.0,7397933.0,9441138.0,2026.0
274562,United Arab Emirates,2021-08-26,712411.0,7417604.0,9441138.0,2028.0
274568,United Arab Emirates,2021-09-01,718370.0,7595761.0,9441138.0,2041.0
274570,United Arab Emirates,2021-09-03,720330.0,7625684.0,9441138.0,2043.0
274571,United Arab Emirates,2021-09-04,721308.0,7645247.0,9441138.0,2044.0
274573,United Arab Emirates,2021-09-06,723263.0,7664928.0,9441138.0,2046.0
274574,United Arab Emirates,2021-09-07,724240.0,7704493.0,9441138.0,2048.0
274576,United Arab Emirates,2021-09-09,726025.0,7754024.0,9441138.0,2053.0
274577,United Arab Emirates,2021-09-10,726797.0,7783946.0,9441138.0,2057.0
274578,United Arab Emirates,2021-09-11,727541.0,7813405.0,9441138.0,2060.0
274579,United Arab Emirates,2021-09-12,728266.0,7823492.0,9441138.0,2062.0
274580,United Arab Emirates,2021-09-13,728886.0,7843282.0,9441138.0,2062.0
274581,United Arab Emirates,2021-09-14,729518.0,7872722.0,9441138.0,2064.0
274582,United Arab Emirates,2021-09-15,730135.0,7912367.0,9441138.0,2066.0
274583,United Arab Emirates,2021-09-16,730743.0,7942175.0,9441138.0,2068.0
274584,United Arab Emirates,2021-09-17,731307.0,7971790.0,9441138.0,2069.0
274585,United Arab Emirates,2021-09-18,731828.0,8011133.0,9441138.0,2071.0
274586,United Arab Emirates,2021-09-19,732299.0,8021261.0,9441138.0,2073.0
274587,United Arab Emirates,2021-09-20,732690.0,8030804.0,9441138.0,2075.0
274588,United Arab Emirates,2021-09-21,733003.0,8070524.0,9441138.0,2077.0
274589,United Arab Emirates,2021-09-22,733325.0,8090409.0,9441138.0,2078.0
274590,United Arab Emirates,2021-09-23,733643.0,8110078.0,9441138.0,2080.0
274591,United Arab Emirates,2021-09-24,733972.0,8139997.0,9441138.0,2083.0
274592,United Arab Emirates,2021-09-25,734275.0,8169539.0,9441138.0,2086.0
