,location,date,population,people_fully_vaccinated
236581,Singapore,2022-09-12,5637022.0,5087806.0
236582,Singapore,2022-09-13,5637022.0,5087922.0
236583,Singapore,2022-09-14,5637022.0,5088063.0
236584,Singapore,2022-09-15,5637022.0,5088201.0
236585,Singapore,2022-09-16,5637022.0,5088423.0
236586,Singapore,2022-09-17,5637022.0,5088609.0
236587,Singapore,2022-09-18,5637022.0,5088660.0
236588,Singapore,2022-09-19,5637022.0,5088781.0
236589,Singapore,2022-09-20,5637022.0,5088897.0
236590,Singapore,2022-09-21,5637022.0,5089043.0
236591,Singapore,2022-09-22,5637022.0,5089167.0
236592,Singapore,2022-09-23,5637022.0,5089346.0
236593,Singapore,2022-09-24,5637022.0,5089542.0
236594,Singapore,2022-09-25,5637022.0,5089610.0
236595,Singapore,2022-09-26,5637022.0,5089720.0
236596,Singapore,2022-09-27,5637022.0,5089842.0
236597,Singapore,2022-09-28,5637022.0,5089965.0
236598,Singapore,2022-09-29,5637022.0,5090071.0
236599,Singapore,2022-09-30,5637022.0,5090265.0
236600,Singapore,2022-10-01,5637022.0,5090410.0
236601,Singapore,2022-10-02,5637022.0,5090465.0
236602,Singapore,2022-10-03,5637022.0,5090569.0
236603,Singapore,2022-10-04,5637022.0,5090671.0
236604,Singapore,2022-10-05,5637022.0,5090788.0
236605,Singapore,2022-10-06,5637022.0,5090922.0
236606,Singapore,2022-10-07,5637022.0,5091167.0
236607,Singapore,2022-10-08,5637022.0,5091329.0
236608,Singapore,2022-10-09,5637022.0,5091398.0
236609,Singapore,2022-10-10,5637022.0,5091518.0
236610,Singapore,2022-10-11,5637022.0,5091617.0
236611,Singapore,2022-10-12,5637022.0,5091742.0
236612,Singapore,2022-10-13,5637022.0,5091868.0
236613,Singapore,2022-10-14,5637022.0,5092065.0
236614,Singapore,2022-10-15,5637022.0,5092253.0
236615,Singapore,2022-10-16,5637022.0,5092313.0
236616,Singapore,2022-10-17,5637022.0,5092505.0
236617,Singapore,2022-10-18,5637022.0,5092675.0
236618,Singapore,2022-10-19,5637022.0,5092819.0
236619,Singapore,2022-10-20,5637022.0,5092973.0
236620,Singapore,2022-10-21,5637022.0,5093171.0
236621,Singapore,2022-10-22,5637022.0,5093337.0
236622,Singapore,2022-10-23,5637022.0,5093387.0
236623,Singapore,2022-10-24,5637022.0,5093419.0
236624,Singapore,2022-10-25,5637022.0,5093804.0
236625,Singapore,2022-10-26,5637022.0,5094076.0
236626,Singapore,2022-10-27,5637022.0,5094319.0
236627,Singapore,2022-10-28,5637022.0,5094779.0
236628,Singapore,2022-10-29,5637022.0,5095297.0
236629,Singapore,2022-10-30,5637022.0,5095346.0
236630,Singapore,2022-10-31,5637022.0,5095762.0
236631,Singapore,2022-11-01,5637022.0,5096083.0
236632,Singapore,2022-11-02,5637022.0,5096389.0
236633,Singapore,2022-11-03,5637022.0,5096761.0
236634,Singapore,2022-11-04,5637022.0,5097347.0
236635,Singapore,2022-11-05,5637022.0,5097682.0
236636,Singapore,2022-11-06,5637022.0,5097722.0
236637,Singapore,2022-11-07,5637022.0,5098254.0
236638,Singapore,2022-11-08,5637022.0,5098621.0
236639,Singapore,2022-11-09,5637022.0,5099005.0
236640,Singapore,2022-11-10,5637022.0,5099320.0
236641,Singapore,2022-11-11,5637022.0,5099911.0
236642,Singapore,2022-11-12,5637022.0,5100253.0
236643,Singapore,2022-11-13,5637022.0,5100308.0
236644,Singapore,2022-11-14,5637022.0,5100640.0
236645,Singapore,2022-11-15,5637022.0,5100949.0
236646,Singapore,2022-11-16,5637022.0,5101205.0
236647,Singapore,2022-11-17,5637022.0,5101528.0
236648,Singapore,2022-11-18,5637022.0,5102024.0
236649,Singapore,2022-11-19,5637022.0,5102510.0
236650,Singapore,2022-11-20,5637022.0,5102563.0
236651,Singapore,2022-11-21,5637022.0,5102943.0
236652,Singapore,2022-11-22,5637022.0,5103344.0
236653,Singapore,2022-11-23,5637022.0,5103677.0
236654,Singapore,2022-11-24,5637022.0,5103977.0
236655,Singapore,2022-11-25,5637022.0,5104477.0
236656,Singapore,2022-11-26,5637022.0,5104974.0
236657,Singapore,2022-11-27,5637022.0,5104998.0
236658,Singapore,2022-11-28,5637022.0,5105369.0
236659,Singapore,2022-11-29,5637022.0,5105601.0
236660,Singapore,2022-11-30,5637022.0,5105892.0
236661,Singapore,2022-12-01,5637022.0,5106108.0
236662,Singapore,2022-12-02,5637022.0,5106485.0
236663,Singapore,2022-12-03,5637022.0,5106925.0
236664,Singapore,2022-12-04,5637022.0,5106951.0
236665,Singapore,2022-12-05,5637022.0,5107261.0
236666,Singapore,2022-12-06,5637022.0,5107446.0
236667,Singapore,2022-12-07,5637022.0,5107614.0
236668,Singapore,2022-12-08,5637022.0,5107830.0
236669,Singapore,2022-12-09,5637022.0,5108164.0
236670,Singapore,2022-12-10,5637022.0,5108487.0
236671,Singapore,2022-12-11,5637022.0,5108513.0
236672,Singapore,2022-12-12,5637022.0,5108815.0
236673,Singapore,2022-12-13,5637022.0,5109103.0
236674,Singapore,2022-12-14,5637022.0,5109346.0
236675,Singapore,2022-12-15,5637022.0,5109607.0
236676,Singapore,2022-12-16,5637022.0,5109988.0
236677,Singapore,2022-12-17,5637022.0,5110504.0
236678,Singapore,2022-12-18,5637022.0,5110541.0
236679,Singapore,2022-12-19,5637022.0,5110948.0
236680,Singapore,2022-12-20,5637022.0,5111219.0
236681,Singapore,2022-12-21,5637022.0,5111499.0
236682,Singapore,2022-12-22,5637022.0,5111760.0
236683,Singapore,2022-12-23,5637022.0,5112253.0
236684,Singapore,2022-12-24,5637022.0,5112599.0
236685,Singapore,2022-12-25,5637022.0,5112613.0
236686,Singapore,2022-12-26,5637022.0,5112627.0
236687,Singapore,2022-12-27,5637022.0,5113120.0
236688,Singapore,2022-12-28,5637022.0,5113481.0
236689,Singapore,2022-12-29,5637022.0,5113837.0
236690,Singapore,2022-12-30,5637022.0,5114483.0
236691,Singapore,2022-12-31,5637022.0,5114856.0
236692,Singapore,2023-01-01,5637022.0,5114862.0
236693,Singapore,2023-01-02,5637022.0,5114870.0
236694,Singapore,2023-01-03,5637022.0,5115088.0
236695,Singapore,2023-01-04,5637022.0,5115273.0
236696,Singapore,2023-01-05,5637022.0,5115471.0
236697,Singapore,2023-01-06,5637022.0,5115952.0
236698,Singapore,2023-01-07,5637022.0,5116661.0
236699,Singapore,2023-01-08,5637022.0,5116679.0
236700,Singapore,2023-01-09,5637022.0,5116888.0
236701,Singapore,2023-01-10,5637022.0,5117052.0
236702,Singapore,2023-01-11,5637022.0,5117208.0
236703,Singapore,2023-01-12,5637022.0,5117365.0
236704,Singapore,2023-01-13,5637022.0,5117743.0
236705,Singapore,2023-01-14,5637022.0,5118391.0
236706,Singapore,2023-01-15,5637022.0,5118408.0
236707,Singapore,2023-01-16,5637022.0,5118649.0
236708,Singapore,2023-01-17,5637022.0,5118790.0
236709,Singapore,2023-01-18,5637022.0,5118942.0
236710,Singapore,2023-01-19,5637022.0,5119067.0
236711,Singapore,2023-01-20,5637022.0,5119379.0
236712,Singapore,2023-01-21,5637022.0,5119626.0
236713,Singapore,2023-01-22,5637022.0,5119630.0
236715,Singapore,2023-01-24,5637022.0,5119634.0
236716,Singapore,2023-01-25,5637022.0,5119790.0
236717,Singapore,2023-01-26,5637022.0,5119906.0
236718,Singapore,2023-01-27,5637022.0,5120167.0
236719,Singapore,2023-01-28,5637022.0,5120667.0
236720,Singapore,2023-01-29,5637022.0,5120679.0
236721,Singapore,2023-01-30,5637022.0,5120842.0
236722,Singapore,2023-01-31,5637022.0,5120969.0
237248,Sint Maarten (Dutch part),2021-05-07,44192.0,9956.0
237255,Sint Maarten (Dutch part),2021-05-14,44192.0,10817.0
237262,Sint Maarten (Dutch part),2021-05-21,44192.0,11379.0
237269,Sint Maarten (Dutch part),2021-05-28,44192.0,12031.0
237276,Sint Maarten (Dutch part),2021-06-04,44192.0,13467.0
237283,Sint Maarten (Dutch part),2021-06-11,44192.0,14498.0
237290,Sint Maarten (Dutch part),2021-06-18,44192.0,15851.0
237297,Sint Maarten (Dutch part),2021-06-25,44192.0,17160.0
237304,Sint Maarten (Dutch part),2021-07-02,44192.0,17811.0
237311,Sint Maarten (Dutch part),2021-07-09,44192.0,18963.0
237318,Sint Maarten (Dutch part),2021-07-16,44192.0,19642.0
237325,Sint Maarten (Dutch part),2021-07-23,44192.0,20157.0
237332,Sint Maarten (Dutch part),2021-07-30,44192.0,21104.0
237339,Sint Maarten (Dutch part),2021-08-06,44192.0,21952.0
237342,Sint Maarten (Dutch part),2021-08-09,44192.0,22017.0
237346,Sint Maarten (Dutch part),2021-08-13,44192.0,22287.0
237353,Sint Maarten (Dutch part),2021-08-20,44192.0,22631.0
237360,Sint Maarten (Dutch part),2021-08-27,44192.0,22881.0
237367,Sint Maarten (Dutch part),2021-09-03,44192.0,23138.0
237374,Sint Maarten (Dutch part),2021-09-10,44192.0,23366.0
237381,Sint Maarten (Dutch part),2021-09-17,44192.0,23487.0
237388,Sint Maarten (Dutch part),2021-09-24,44192.0,23589.0
237395,Sint Maarten (Dutch part),2021-10-01,44192.0,23819.0
237402,Sint Maarten (Dutch part),2021-10-08,44192.0,24059.0
237409,Sint Maarten (Dutch part),2021-10-15,44192.0,24101.0
237416,Sint Maarten (Dutch part),2021-10-22,44192.0,24190.0
237423,Sint Maarten (Dutch part),2021-10-29,44192.0,24329.0
237430,Sint Maarten (Dutch part),2021-11-05,44192.0,24421.0
237437,Sint Maarten (Dutch part),2021-11-12,44192.0,24515.0
237444,Sint Maarten (Dutch part),2021-11-19,44192.0,24682.0
237454,Sint Maarten (Dutch part),2021-11-29,44192.0,24824.0
237458,Sint Maarten (Dutch part),2021-12-03,44192.0,24921.0
237465,Sint Maarten (Dutch part),2021-12-10,44192.0,25008.0
237472,Sint Maarten (Dutch part),2021-12-17,44192.0,25109.0
237478,Sint Maarten (Dutch part),2021-12-23,44192.0,25163.0
237493,Sint Maarten (Dutch part),2022-01-07,44192.0,25284.0
237500,Sint Maarten (Dutch part),2022-01-14,44192.0,25369.0
237507,Sint Maarten (Dutch part),2022-01-21,44192.0,25436.0
237514,Sint Maarten (Dutch part),2022-01-28,44192.0,25501.0
237528,Sint Maarten (Dutch part),2022-02-11,44192.0,25679.0
237535,Sint Maarten (Dutch part),2022-02-18,44192.0,25776.0
237542,Sint Maarten (Dutch part),2022-02-25,44192.0,25848.0
237556,Sint Maarten (Dutch part),2022-03-11,44192.0,25872.0
237619,Sint Maarten (Dutch part),2022-05-13,44192.0,25915.0
237647,Sint Maarten (Dutch part),2022-06-10,44192.0,26031.0
237745,Sint Maarten (Dutch part),2022-09-16,44192.0,26286.0
237766,Sint Maarten (Dutch part),2022-10-07,44192.0,26515.0
237794,Sint Maarten (Dutch part),2022-11-04,44192.0,26658.0
237892,Sint Maarten (Dutch part),2023-02-10,44192.0,26749.0
238298,Slovakia,2021-01-17,5643455.0,2839.0
238305,Slovakia,2021-01-24,5643455.0,9824.0
238312,Slovakia,2021-01-31,5643455.0,32371.0
238319,Slovakia,2021-02-07,5643455.0,63698.0
238326,Slovakia,2021-02-14,5643455.0,96428.0
238333,Slovakia,2021-02-21,5643455.0,134461.0
238340,Slovakia,2021-02-28,5643455.0,180506.0
238347,Slovakia,2021-03-07,5643455.0,217802.0
238354,Slovakia,2021-03-14,5643455.0,242544.0
238361,Slovakia,2021-03-21,5643455.0,260196.0
238368,Slovakia,2021-03-28,5643455.0,267615.0
238375,Slovakia,2021-04-04,5643455.0,293042.0
238382,Slovakia,2021-04-11,5643455.0,350794.0
238389,Slovakia,2021-04-18,5643455.0,433350.0
238396,Slovakia,2021-04-25,5643455.0,513382.0
238403,Slovakia,2021-05-02,5643455.0,592315.0
238410,Slovakia,2021-05-09,5643455.0,673642.0
238417,Slovakia,2021-05-16,5643455.0,757541.0
238424,Slovakia,2021-05-23,5643455.0,857375.0
238431,Slovakia,2021-05-30,5643455.0,995830.0
238438,Slovakia,2021-06-06,5643455.0,1170122.0
238445,Slovakia,2021-06-13,5643455.0,1361471.0
238452,Slovakia,2021-06-20,5643455.0,1552861.0
238459,Slovakia,2021-06-27,5643455.0,1707503.0
238466,Slovakia,2021-07-04,5643455.0,1824192.0
238473,Slovakia,2021-07-11,5643455.0,1915064.0
238480,Slovakia,2021-07-18,5643455.0,1981370.0
238487,Slovakia,2021-07-25,5643455.0,2050216.0
238494,Slovakia,2021-08-01,5643455.0,2117453.0
238501,Slovakia,2021-08-08,5643455.0,2175897.0
238508,Slovakia,2021-08-15,5643455.0,2218460.0
238515,Slovakia,2021-08-22,5643455.0,2253718.0
238522,Slovakia,2021-08-29,5643455.0,2282920.0
238529,Slovakia,2021-09-05,5643455.0,2310032.0
238536,Slovakia,2021-09-12,5643455.0,2334421.0
238543,Slovakia,2021-09-19,5643455.0,2357264.0
238550,Slovakia,2021-09-26,5643455.0,2375757.0
238557,Slovakia,2021-10-03,5643455.0,2391301.0
238564,Slovakia,2021-10-10,5643455.0,2405331.0
238571,Slovakia,2021-10-17,5643455.0,2421691.0
238578,Slovakia,2021-10-24,5643455.0,2437137.0
238585,Slovakia,2021-10-31,5643455.0,2451335.0
238648,Slovakia,2022-01-02,5643455.0,2475349.0
238655,Slovakia,2022-01-09,5643455.0,2499486.0
238662,Slovakia,2022-01-16,5643455.0,2512978.0
238669,Slovakia,2022-01-23,5643455.0,2527812.0
238676,Slovakia,2022-01-30,5643455.0,2540907.0
238683,Slovakia,2022-02-06,5643455.0,2552041.0
238690,Slovakia,2022-02-13,5643455.0,2560111.0
238697,Slovakia,2022-02-20,5643455.0,2565302.0
238704,Slovakia,2022-02-27,5643455.0,2568048.0
238711,Slovakia,2022-03-06,5643455.0,2570062.0
238718,Slovakia,2022-03-13,5643455.0,2571494.0
238725,Slovakia,2022-03-20,5643455.0,2572459.0
238732,Slovakia,2022-03-27,5643455.0,2573257.0
238739,Slovakia,2022-04-03,5643455.0,2573982.0
238746,Slovakia,2022-04-10,5643455.0,2574376.0
238753,Slovakia,2022-04-17,5643455.0,2574917.0
238760,Slovakia,2022-04-24,5643455.0,2575336.0
238767,Slovakia,2022-05-01,5643455.0,2575731.0
238774,Slovakia,2022-05-08,5643455.0,2576005.0
238781,Slovakia,2022-05-15,5643455.0,2576249.0
238788,Slovakia,2022-05-22,5643455.0,2576504.0
238795,Slovakia,2022-05-29,5643455.0,2576678.0
238802,Slovakia,2022-06-05,5643455.0,2576832.0
238809,Slovakia,2022-06-12,5643455.0,2577009.0
238816,Slovakia,2022-06-19,5643455.0,2577167.0
238823,Slovakia,2022-06-26,5643455.0,2577303.0
238830,Slovakia,2022-07-03,5643455.0,2577393.0
238837,Slovakia,2022-07-10,5643455.0,2577527.0
238844,Slovakia,2022-07-17,5643455.0,2577675.0
238851,Slovakia,2022-07-24,5643455.0,2577795.0
238858,Slovakia,2022-07-31,5643455.0,2577827.0
239444,Slovenia,2021-01-03,2119843.0,1.0
