,location,date,population,total_cases,total_deaths
179253,Nepal,2022-12-06,30547586.0,1000912.0,12019.0
179267,Nepal,2022-12-20,30547586.0,1000959.0,12019.0
179281,Nepal,2023-01-03,30547586.0,1001005.0,12019.0
179295,Nepal,2023-01-17,30547586.0,1001059.0,12020.0
179323,Nepal,2023-02-14,30547586.0,1001118.0,12020.0
179737,Netherlands,2021-01-29,17564020.0,965334.0,13795.0
179744,Netherlands,2021-02-05,17564020.0,992569.0,14219.0
179751,Netherlands,2021-02-12,17564020.0,1016502.0,14650.0
179758,Netherlands,2021-02-19,17564020.0,1041877.0,15083.0
179765,Netherlands,2021-02-26,17564020.0,1073096.0,15429.0
179772,Netherlands,2021-03-05,17564020.0,1104568.0,15721.0
179779,Netherlands,2021-03-12,17564020.0,1137769.0,15985.0
179786,Netherlands,2021-03-19,17564020.0,1178552.0,16191.0
179793,Netherlands,2021-03-26,17564020.0,1227617.0,16387.0
179800,Netherlands,2021-04-02,17564020.0,1279509.0,16550.0
179807,Netherlands,2021-04-09,17564020.0,1326197.0,16686.0
179814,Netherlands,2021-04-16,17564020.0,1377166.0,16853.0
179821,Netherlands,2021-04-23,17564020.0,1434855.0,16995.0
179828,Netherlands,2021-04-30,17564020.0,1487632.0,17117.0
179835,Netherlands,2021-05-07,17564020.0,1537575.0,17262.0
179842,Netherlands,2021-05-14,17564020.0,1582825.0,17407.0
179849,Netherlands,2021-05-21,17564020.0,1614602.0,17501.0
179856,Netherlands,2021-05-28,17564020.0,1636655.0,17590.0
179863,Netherlands,2021-06-04,17564020.0,1656277.0,17653.0
179870,Netherlands,2021-06-11,17564020.0,1668589.0,17699.0
179877,Netherlands,2021-06-18,17564020.0,1676254.0,17718.0
179884,Netherlands,2021-06-25,17564020.0,1681173.0,17732.0
179891,Netherlands,2021-07-02,17564020.0,1685422.0,17746.0
179898,Netherlands,2021-07-09,17564020.0,1701379.0,17759.0
179905,Netherlands,2021-07-16,17564020.0,1765401.0,17770.0
179912,Netherlands,2021-07-23,17564020.0,1826631.0,17786.0
179919,Netherlands,2021-07-30,17564020.0,1858576.0,17812.0
179926,Netherlands,2021-08-06,17564020.0,1877693.0,17847.0
179933,Netherlands,2021-08-13,17564020.0,1894181.0,17891.0
179940,Netherlands,2021-08-20,17564020.0,1911218.0,17930.0
179947,Netherlands,2021-08-27,17564020.0,1928597.0,17979.0
179954,Netherlands,2021-09-03,17564020.0,1946178.0,18015.0
179961,Netherlands,2021-09-10,17564020.0,1963551.0,18056.0
179968,Netherlands,2021-09-17,17564020.0,1978747.0,18095.0
179975,Netherlands,2021-09-24,17564020.0,1991271.0,18142.0
179982,Netherlands,2021-10-01,17564020.0,2002718.0,18168.0
179989,Netherlands,2021-10-08,17564020.0,2015852.0,18198.0
179996,Netherlands,2021-10-15,17564020.0,2036324.0,18229.0
180003,Netherlands,2021-10-22,17564020.0,2064387.0,18276.0
180010,Netherlands,2021-10-29,17564020.0,2108175.0,18369.0
180017,Netherlands,2021-11-05,17564020.0,2166385.0,18495.0
180024,Netherlands,2021-11-12,17564020.0,2252503.0,18659.0
180031,Netherlands,2021-11-19,17564020.0,2377925.0,18858.0
180038,Netherlands,2021-11-26,17564020.0,2533092.0,19156.0
180045,Netherlands,2021-12-03,17564020.0,2683447.0,19518.0
180052,Netherlands,2021-12-10,17564020.0,2827271.0,19912.0
180059,Netherlands,2021-12-17,17564020.0,2935483.0,20301.0
180066,Netherlands,2021-12-24,17564020.0,3026967.0,20611.0
180073,Netherlands,2021-12-31,17564020.0,3114894.0,20884.0
180080,Netherlands,2022-01-07,17564020.0,3246539.0,21033.0
180087,Netherlands,2022-01-14,17564020.0,3463028.0,21118.0
180094,Netherlands,2022-01-21,17564020.0,3716113.0,21179.0
180101,Netherlands,2022-01-28,17564020.0,4123445.0,21239.0
180108,Netherlands,2022-02-04,17564020.0,4672572.0,21296.0
180115,Netherlands,2022-02-11,17564020.0,5522967.0,21353.0
180122,Netherlands,2022-02-18,17564020.0,5962425.0,21445.0
180129,Netherlands,2022-02-25,17564020.0,6234516.0,21527.0
180136,Netherlands,2022-03-04,17564020.0,6504554.0,21582.0
180143,Netherlands,2022-03-11,17564020.0,6987963.0,21669.0
180150,Netherlands,2022-03-18,17564020.0,7385373.0,21753.0
180157,Netherlands,2022-03-25,17564020.0,7665366.0,21849.0
180164,Netherlands,2022-04-01,17564020.0,7858824.0,21979.0
180171,Netherlands,2022-04-08,17564020.0,7960597.0,22065.0
180178,Netherlands,2022-04-15,17564020.0,8011086.0,22146.0
180185,Netherlands,2022-04-22,17564020.0,8032628.0,22195.0
180192,Netherlands,2022-04-29,17564020.0,8045193.0,22236.0
180199,Netherlands,2022-05-06,17564020.0,8056231.0,22266.0
180206,Netherlands,2022-05-13,17564020.0,8065771.0,22288.0
180213,Netherlands,2022-05-20,17564020.0,8073951.0,22298.0
180220,Netherlands,2022-05-27,17564020.0,8080877.0,22311.0
180227,Netherlands,2022-06-03,17564020.0,8088742.0,22323.0
180234,Netherlands,2022-06-10,17564020.0,8099569.0,22327.0
180241,Netherlands,2022-06-17,17564020.0,8118358.0,22339.0
180248,Netherlands,2022-06-24,17564020.0,8147554.0,22347.0
180255,Netherlands,2022-07-01,17564020.0,8184133.0,22375.0
180262,Netherlands,2022-07-08,17564020.0,8224322.0,22397.0
180269,Netherlands,2022-07-15,17564020.0,8267645.0,22414.0
180276,Netherlands,2022-07-22,17564020.0,8301228.0,22446.0
180283,Netherlands,2022-07-29,17564020.0,8328029.0,22484.0
180290,Netherlands,2022-08-05,17564020.0,8347246.0,22507.0
180297,Netherlands,2022-08-12,17564020.0,8360630.0,22536.0
180304,Netherlands,2022-08-19,17564020.0,8371477.0,22565.0
180311,Netherlands,2022-08-26,17564020.0,8379798.0,22592.0
180318,Netherlands,2022-09-02,17564020.0,8387421.0,22603.0
181127,New Caledonia,2021-09-14,289959.0,1286.0,4.0
181134,New Caledonia,2021-09-21,289959.0,3603.0,25.0
181141,New Caledonia,2021-09-28,289959.0,6379.0,93.0
181148,New Caledonia,2021-10-05,289959.0,8142.0,157.0
181155,New Caledonia,2021-10-12,289959.0,9186.0,201.0
181161,New Caledonia,2021-10-18,289959.0,9977.0,241.0
181168,New Caledonia,2021-10-25,289959.0,10482.0,257.0
181175,New Caledonia,2021-11-01,289959.0,10968.0,265.0
181182,New Caledonia,2021-11-08,289959.0,11306.0,268.0
181189,New Caledonia,2021-11-15,289959.0,11573.0,272.0
181196,New Caledonia,2021-11-22,289959.0,11871.0,276.0
181204,New Caledonia,2021-11-30,289959.0,12275.0,276.0
181210,New Caledonia,2021-12-06,289959.0,12385.0,279.0
181217,New Caledonia,2021-12-13,289959.0,12515.0,280.0
181224,New Caledonia,2021-12-20,289959.0,12638.0,280.0
181239,New Caledonia,2022-01-04,289959.0,12990.0,281.0
181246,New Caledonia,2022-01-11,289959.0,13265.0,281.0
181253,New Caledonia,2022-01-18,289959.0,13829.0,282.0
181259,New Caledonia,2022-01-24,289959.0,15331.0,282.0
181266,New Caledonia,2022-01-31,289959.0,18779.0,283.0
181273,New Caledonia,2022-02-07,289959.0,25916.0,284.0
181280,New Caledonia,2022-02-14,289959.0,35179.0,284.0
181287,New Caledonia,2022-02-21,289959.0,44021.0,287.0
181294,New Caledonia,2022-02-28,289959.0,53143.0,299.0
181301,New Caledonia,2022-03-07,289959.0,56969.0,302.0
181308,New Caledonia,2022-03-14,289959.0,59393.0,305.0
181315,New Caledonia,2022-03-21,289959.0,60011.0,306.0
181322,New Caledonia,2022-03-28,289959.0,60271.0,310.0
181329,New Caledonia,2022-04-04,289959.0,60430.0,311.0
181336,New Caledonia,2022-04-11,289959.0,60498.0,312.0
181343,New Caledonia,2022-04-18,289959.0,60521.0,312.0
181350,New Caledonia,2022-04-25,289959.0,60557.0,312.0
181357,New Caledonia,2022-05-02,289959.0,60653.0,312.0
181364,New Caledonia,2022-05-09,289959.0,60885.0,312.0
181371,New Caledonia,2022-05-16,289959.0,61185.0,312.0
181378,New Caledonia,2022-05-23,289959.0,61650.0,312.0
181385,New Caledonia,2022-05-30,289959.0,62008.0,313.0
181392,New Caledonia,2022-06-06,289959.0,62329.0,313.0
181399,New Caledonia,2022-06-13,289959.0,62623.0,313.0
181406,New Caledonia,2022-06-20,289959.0,63002.0,313.0
181420,New Caledonia,2022-07-04,289959.0,64337.0,313.0
181434,New Caledonia,2022-07-18,289959.0,66772.0,314.0
181490,New Caledonia,2022-09-12,289959.0,74125.0,314.0
181497,New Caledonia,2022-09-19,289959.0,74218.0,314.0
181504,New Caledonia,2022-09-26,289959.0,74257.0,314.0
181512,New Caledonia,2022-10-04,289959.0,74315.0,314.0
181518,New Caledonia,2022-10-10,289959.0,74346.0,314.0
181525,New Caledonia,2022-10-17,289959.0,74347.0,314.0
181539,New Caledonia,2022-10-31,289959.0,74406.0,314.0
181546,New Caledonia,2022-11-07,289959.0,74450.0,314.0
181553,New Caledonia,2022-11-14,289959.0,74818.0,314.0
181560,New Caledonia,2022-11-21,289959.0,75258.0,314.0
181567,New Caledonia,2022-11-28,289959.0,75258.0,314.0
181588,New Caledonia,2022-12-19,289959.0,78338.0,314.0
181604,New Caledonia,2023-01-04,289959.0,79742.0,314.0
181616,New Caledonia,2023-01-16,289959.0,79860.0,314.0
181623,New Caledonia,2023-01-23,289959.0,79919.0,314.0
181631,New Caledonia,2023-01-31,289959.0,79956.0,314.0
181637,New Caledonia,2023-02-06,289959.0,79981.0,314.0
181644,New Caledonia,2023-02-13,289959.0,79997.0,314.0
181651,New Caledonia,2023-02-20,289959.0,80007.0,314.0
181658,New Caledonia,2023-02-27,289959.0,80007.0,314.0
181665,New Caledonia,2023-03-06,289959.0,80017.0,314.0
182082,New Zealand,2021-02-21,5185289.0,1995.0,26.0
182083,New Zealand,2021-02-22,5185289.0,2002.0,26.0
182084,New Zealand,2021-02-23,5185289.0,2006.0,26.0
182085,New Zealand,2021-02-24,5185289.0,2010.0,26.0
182086,New Zealand,2021-02-25,5185289.0,2013.0,26.0
182087,New Zealand,2021-02-26,5185289.0,2016.0,26.0
182088,New Zealand,2021-02-27,5185289.0,2017.0,26.0
182089,New Zealand,2021-02-28,5185289.0,2021.0,26.0
182090,New Zealand,2021-03-01,5185289.0,2023.0,26.0
182091,New Zealand,2021-03-02,5185289.0,2027.0,26.0
182092,New Zealand,2021-03-03,5185289.0,2028.0,26.0
182093,New Zealand,2021-03-04,5185289.0,2034.0,26.0
182094,New Zealand,2021-03-05,5185289.0,2034.0,26.0
182095,New Zealand,2021-03-06,5185289.0,2043.0,26.0
182096,New Zealand,2021-03-07,5185289.0,2044.0,26.0
182097,New Zealand,2021-03-08,5185289.0,2050.0,26.0
182098,New Zealand,2021-03-09,5185289.0,2054.0,26.0
182099,New Zealand,2021-03-10,5185289.0,2055.0,26.0
182100,New Zealand,2021-03-11,5185289.0,2061.0,26.0
182101,New Zealand,2021-03-12,5185289.0,2062.0,26.0
182102,New Zealand,2021-03-13,5185289.0,2067.0,26.0
182103,New Zealand,2021-03-14,5185289.0,2068.0,26.0
182104,New Zealand,2021-03-15,5185289.0,2075.0,26.0
182105,New Zealand,2021-03-16,5185289.0,2076.0,26.0
182106,New Zealand,2021-03-17,5185289.0,2079.0,26.0
182107,New Zealand,2021-03-18,5185289.0,2079.0,26.0
182108,New Zealand,2021-03-19,5185289.0,2089.0,26.0
182109,New Zealand,2021-03-20,5185289.0,2089.0,26.0
182110,New Zealand,2021-03-21,5185289.0,2098.0,26.0
182111,New Zealand,2021-03-22,5185289.0,2107.0,26.0
182112,New Zealand,2021-03-23,5185289.0,2112.0,26.0
182113,New Zealand,2021-03-24,5185289.0,2115.0,26.0
182114,New Zealand,2021-03-25,5185289.0,2121.0,26.0
182115,New Zealand,2021-03-26,5185289.0,2124.0,26.0
182116,New Zealand,2021-03-27,5185289.0,2126.0,26.0
182117,New Zealand,2021-03-28,5185289.0,2127.0,26.0
182118,New Zealand,2021-03-29,5185289.0,2138.0,26.0
182119,New Zealand,2021-03-30,5185289.0,2140.0,26.0
182120,New Zealand,2021-03-31,5185289.0,2141.0,26.0
182121,New Zealand,2021-04-01,5185289.0,2146.0,26.0
182122,New Zealand,2021-04-02,5185289.0,2146.0,26.0
182123,New Zealand,2021-04-03,5185289.0,2146.0,26.0
182124,New Zealand,2021-04-04,5185289.0,2152.0,26.0
182125,New Zealand,2021-04-05,5185289.0,2152.0,26.0
182126,New Zealand,2021-04-06,5185289.0,2169.0,26.0
182127,New Zealand,2021-04-07,5185289.0,2176.0,26.0
182128,New Zealand,2021-04-08,5185289.0,2200.0,26.0
182129,New Zealand,2021-04-09,5185289.0,2206.0,26.0
182130,New Zealand,2021-04-10,5185289.0,2216.0,26.0
182131,New Zealand,2021-04-11,5185289.0,2219.0,26.0
182132,New Zealand,2021-04-12,5185289.0,2228.0,26.0
182133,New Zealand,2021-04-13,5185289.0,2232.0,26.0
182134,New Zealand,2021-04-14,5185289.0,2234.0,26.0
182135,New Zealand,2021-04-15,5185289.0,2234.0,26.0
182136,New Zealand,2021-04-16,5185289.0,2235.0,26.0
182137,New Zealand,2021-04-17,5185289.0,2235.0,26.0
182138,New Zealand,2021-04-18,5185289.0,2239.0,26.0
182139,New Zealand,2021-04-19,5185289.0,2241.0,26.0
182140,New Zealand,2021-04-20,5185289.0,2242.0,26.0
182141,New Zealand,2021-04-21,5185289.0,2242.0,26.0
182142,New Zealand,2021-04-22,5185289.0,2245.0,26.0
182143,New Zealand,2021-04-23,5185289.0,2245.0,26.0
182144,New Zealand,2021-04-24,5185289.0,2246.0,26.0
182145,New Zealand,2021-04-25,5185289.0,2246.0,26.0
182146,New Zealand,2021-04-26,5185289.0,2246.0,26.0
182147,New Zealand,2021-04-27,5185289.0,2253.0,26.0
182148,New Zealand,2021-04-28,5185289.0,2255.0,26.0
182149,New Zealand,2021-04-29,5185289.0,2258.0,26.0
182150,New Zealand,2021-04-30,5185289.0,2258.0,26.0
182151,New Zealand,2021-05-01,5185289.0,2258.0,26.0
182152,New Zealand,2021-05-02,5185289.0,2262.0,26.0
182153,New Zealand,2021-05-03,5185289.0,2267.0,26.0
182154,New Zealand,2021-05-04,5185289.0,2268.0,26.0
182155,New Zealand,2021-05-05,5185289.0,2274.0,26.0
182156,New Zealand,2021-05-06,5185289.0,2278.0,26.0
182157,New Zealand,2021-05-07,5185289.0,2279.0,26.0
182158,New Zealand,2021-05-08,5185289.0,2285.0,26.0
182159,New Zealand,2021-05-09,5185289.0,2287.0,26.0
182160,New Zealand,2021-05-10,5185289.0,2287.0,26.0
182161,New Zealand,2021-05-11,5185289.0,2287.0,26.0
182162,New Zealand,2021-05-12,5185289.0,2288.0,26.0
182163,New Zealand,2021-05-13,5185289.0,2289.0,26.0
182164,New Zealand,2021-05-14,5185289.0,2290.0,26.0
182165,New Zealand,2021-05-15,5185289.0,2290.0,26.0
182166,New Zealand,2021-05-16,5185289.0,2291.0,26.0
182167,New Zealand,2021-05-17,5185289.0,2296.0,26.0
182168,New Zealand,2021-05-18,5185289.0,2297.0,26.0
182169,New Zealand,2021-05-19,5185289.0,2303.0,26.0
182170,New Zealand,2021-05-20,5185289.0,2304.0,26.0
182171,New Zealand,2021-05-21,5185289.0,2307.0,26.0
182172,New Zealand,2021-05-22,5185289.0,2307.0,26.0
182173,New Zealand,2021-05-23,5185289.0,2308.0,26.0
182174,New Zealand,2021-05-24,5185289.0,2312.0,26.0
182175,New Zealand,2021-05-25,5185289.0,2314.0,26.0
182176,New Zealand,2021-05-26,5185289.0,2314.0,26.0
182177,New Zealand,2021-05-27,5185289.0,2315.0,26.0
182178,New Zealand,2021-05-28,5185289.0,2315.0,26.0
182179,New Zealand,2021-05-29,5185289.0,2315.0,26.0
182180,New Zealand,2021-05-30,5185289.0,2317.0,26.0
182181,New Zealand,2021-05-31,5185289.0,2318.0,26.0
182182,New Zealand,2021-06-01,5185289.0,2318.0,26.0
182183,New Zealand,2021-06-02,5185289.0,2324.0,26.0
182184,New Zealand,2021-06-03,5185289.0,2326.0,26.0
182185,New Zealand,2021-06-04,5185289.0,2326.0,26.0
182186,New Zealand,2021-06-05,5185289.0,2326.0,26.0
182187,New Zealand,2021-06-06,5185289.0,2327.0,26.0
182188,New Zealand,2021-06-07,5185289.0,2327.0,26.0
182189,New Zealand,2021-06-08,5185289.0,2337.0,26.0
182190,New Zealand,2021-06-09,5185289.0,2341.0,26.0
182191,New Zealand,2021-06-10,5185289.0,2342.0,26.0
182192,New Zealand,2021-06-11,5185289.0,2347.0,26.0
182193,New Zealand,2021-06-12,5185289.0,2347.0,26.0
182194,New Zealand,2021-06-13,5185289.0,2353.0,26.0
182195,New Zealand,2021-06-14,5185289.0,2353.0,26.0
182196,New Zealand,2021-06-15,5185289.0,2354.0,26.0
182197,New Zealand,2021-06-16,5185289.0,2356.0,26.0
182198,New Zealand,2021-06-17,5185289.0,2358.0,26.0
182199,New Zealand,2021-06-18,5185289.0,2359.0,26.0
182200,New Zealand,2021-06-19,5185289.0,2359.0,26.0
182201,New Zealand,2021-06-20,5185289.0,2362.0,26.0
182202,New Zealand,2021-06-21,5185289.0,2364.0,26.0
182203,New Zealand,2021-06-22,5185289.0,2364.0,26.0
182204,New Zealand,2021-06-23,5185289.0,2368.0,26.0
182205,New Zealand,2021-06-24,5185289.0,2368.0,26.0
182206,New Zealand,2021-06-25,5185289.0,2370.0,26.0
182207,New Zealand,2021-06-26,5185289.0,2372.0,26.0
182208,New Zealand,2021-06-27,5185289.0,2373.0,26.0
182209,New Zealand,2021-06-28,5185289.0,2382.0,26.0
182210,New Zealand,2021-06-29,5185289.0,2386.0,26.0
182211,New Zealand,2021-06-30,5185289.0,2386.0,26.0
182212,New Zealand,2021-07-01,5185289.0,2386.0,26.0
182213,New Zealand,2021-07-02,5185289.0,2387.0,26.0
182214,New Zealand,2021-07-03,5185289.0,2387.0,26.0
182215,New Zealand,2021-07-04,5185289.0,2396.0,26.0
182216,New Zealand,2021-07-05,5185289.0,2402.0,26.0
182217,New Zealand,2021-07-06,5185289.0,2403.0,26.0
182218,New Zealand,2021-07-07,5185289.0,2408.0,26.0
182219,New Zealand,2021-07-08,5185289.0,2408.0,26.0
182220,New Zealand,2021-07-09,5185289.0,2409.0,26.0
182221,New Zealand,2021-07-10,5185289.0,2409.0,26.0
182222,New Zealand,2021-07-11,5185289.0,2412.0,26.0
182223,New Zealand,2021-07-12,5185289.0,2413.0,26.0
182224,New Zealand,2021-07-13,5185289.0,2431.0,26.0
182225,New Zealand,2021-07-14,5185289.0,2434.0,26.0
182226,New Zealand,2021-07-15,5185289.0,2439.0,26.0
182227,New Zealand,2021-07-16,5185289.0,2447.0,26.0
182228,New Zealand,2021-07-17,5185289.0,2447.0,26.0
182229,New Zealand,2021-07-18,5185289.0,2459.0,26.0
182230,New Zealand,2021-07-19,5185289.0,2461.0,26.0
182231,New Zealand,2021-07-20,5185289.0,2467.0,26.0
182232,New Zealand,2021-07-21,5185289.0,2473.0,26.0
182233,New Zealand,2021-07-22,5185289.0,2480.0,26.0
182234,New Zealand,2021-07-23,5185289.0,2500.0,26.0
182235,New Zealand,2021-07-24,5185289.0,2505.0,26.0
182236,New Zealand,2021-07-25,5185289.0,2505.0,26.0
182237,New Zealand,2021-07-26,5185289.0,2507.0,26.0
182238,New Zealand,2021-07-27,5185289.0,2508.0,26.0
182239,New Zealand,2021-07-28,5185289.0,2508.0,26.0
182240,New Zealand,2021-07-29,5185289.0,2511.0,26.0
182241,New Zealand,2021-07-30,5185289.0,2514.0,26.0
182242,New Zealand,2021-07-31,5185289.0,2514.0,26.0
182243,New Zealand,2021-08-01,5185289.0,2518.0,26.0
182244,New Zealand,2021-08-02,5185289.0,2521.0,26.0
182245,New Zealand,2021-08-03,5185289.0,2521.0,26.0
182246,New Zealand,2021-08-04,5185289.0,2524.0,26.0
182247,New Zealand,2021-08-05,5185289.0,2524.0,26.0
182248,New Zealand,2021-08-06,5185289.0,2524.0,26.0
182249,New Zealand,2021-08-07,5185289.0,2525.0,26.0
182250,New Zealand,2021-08-08,5185289.0,2530.0,26.0
182251,New Zealand,2021-08-09,5185289.0,2532.0,26.0
182252,New Zealand,2021-08-10,5185289.0,2546.0,26.0
182253,New Zealand,2021-08-11,5185289.0,2548.0,26.0
182254,New Zealand,2021-08-12,5185289.0,2557.0,26.0
182255,New Zealand,2021-08-13,5185289.0,2558.0,26.0
182256,New Zealand,2021-08-14,5185289.0,2558.0,26.0
182257,New Zealand,2021-08-15,5185289.0,2563.0,26.0
182258,New Zealand,2021-08-16,5185289.0,2570.0,26.0
182259,New Zealand,2021-08-17,5185289.0,2570.0,26.0
182260,New Zealand,2021-08-18,5185289.0,2578.0,26.0
182261,New Zealand,2021-08-19,5185289.0,2598.0,26.0
182262,New Zealand,2021-08-20,5185289.0,2612.0,26.0
182263,New Zealand,2021-08-21,5185289.0,2636.0,26.0
182264,New Zealand,2021-08-22,5185289.0,2660.0,26.0
182265,New Zealand,2021-08-23,5185289.0,2698.0,26.0
182266,New Zealand,2021-08-24,5185289.0,2740.0,26.0
182267,New Zealand,2021-08-25,5185289.0,2803.0,26.0
182268,New Zealand,2021-08-26,5185289.0,2871.0,26.0
182269,New Zealand,2021-08-27,5185289.0,2941.0,26.0
182270,New Zealand,2021-08-28,5185289.0,3024.0,26.0
182271,New Zealand,2021-08-29,5185289.0,3108.0,26.0
182272,New Zealand,2021-08-30,5185289.0,3163.0,26.0
182273,New Zealand,2021-08-31,5185289.0,3212.0,26.0
182274,New Zealand,2021-09-01,5185289.0,3287.0,26.0
182275,New Zealand,2021-09-02,5185289.0,3340.0,26.0
182276,New Zealand,2021-09-03,5185289.0,3369.0,26.0
182277,New Zealand,2021-09-04,5185289.0,3387.0,27.0
182278,New Zealand,2021-09-05,5185289.0,3412.0,27.0
182279,New Zealand,2021-09-06,5185289.0,3435.0,27.0
182280,New Zealand,2021-09-07,5185289.0,3457.0,27.0
182281,New Zealand,2021-09-08,5185289.0,3473.0,27.0
182282,New Zealand,2021-09-09,5185289.0,3491.0,27.0
182283,New Zealand,2021-09-10,5185289.0,3510.0,27.0
182284,New Zealand,2021-09-11,5185289.0,3534.0,27.0
182285,New Zealand,2021-09-12,5185289.0,3557.0,27.0
182286,New Zealand,2021-09-13,5185289.0,3593.0,27.0
182287,New Zealand,2021-09-14,5185289.0,3608.0,27.0
182288,New Zealand,2021-09-15,5185289.0,3625.0,27.0
182289,New Zealand,2021-09-16,5185289.0,3642.0,27.0
182290,New Zealand,2021-09-17,5185289.0,3658.0,27.0
182291,New Zealand,2021-09-18,5185289.0,3680.0,27.0
182292,New Zealand,2021-09-19,5185289.0,3702.0,27.0
182293,New Zealand,2021-09-20,5185289.0,3724.0,27.0
182294,New Zealand,2021-09-21,5185289.0,3739.0,27.0
182295,New Zealand,2021-09-22,5185289.0,3762.0,27.0
182296,New Zealand,2021-09-23,5185289.0,3778.0,27.0
182297,New Zealand,2021-09-24,5185289.0,3788.0,27.0
182298,New Zealand,2021-09-25,5185289.0,3806.0,27.0
182299,New Zealand,2021-09-26,5185289.0,3826.0,27.0
182300,New Zealand,2021-09-27,5185289.0,3836.0,27.0
182301,New Zealand,2021-09-28,5185289.0,3847.0,27.0
182302,New Zealand,2021-09-29,5185289.0,3892.0,27.0
182303,New Zealand,2021-09-30,5185289.0,3916.0,27.0
182304,New Zealand,2021-10-01,5185289.0,3935.0,27.0
182305,New Zealand,2021-10-02,5185289.0,3962.0,27.0
182306,New Zealand,2021-10-03,5185289.0,3994.0,27.0
182307,New Zealand,2021-10-04,5185289.0,4024.0,27.0
182308,New Zealand,2021-10-05,5185289.0,4050.0,27.0
182309,New Zealand,2021-10-06,5185289.0,4091.0,27.0
182310,New Zealand,2021-10-07,5185289.0,4122.0,27.0
182311,New Zealand,2021-10-08,5185289.0,4169.0,28.0
182312,New Zealand,2021-10-09,5185289.0,4204.0,28.0
182313,New Zealand,2021-10-10,5185289.0,4265.0,28.0
182314,New Zealand,2021-10-11,5185289.0,4299.0,28.0
182315,New Zealand,2021-10-12,5185289.0,4345.0,28.0
182316,New Zealand,2021-10-13,5185289.0,4400.0,28.0
182317,New Zealand,2021-10-14,5185289.0,4472.0,28.0
182318,New Zealand,2021-10-15,5185289.0,4538.0,28.0
182319,New Zealand,2021-10-16,5185289.0,4579.0,28.0
182320,New Zealand,2021-10-17,5185289.0,4631.0,28.0
182321,New Zealand,2021-10-18,5185289.0,4695.0,28.0
182322,New Zealand,2021-10-19,5185289.0,4792.0,28.0
182323,New Zealand,2021-10-20,5185289.0,4852.0,28.0
182324,New Zealand,2021-10-21,5185289.0,4956.0,28.0
182325,New Zealand,2021-10-22,5185289.0,5090.0,28.0
182326,New Zealand,2021-10-23,5185289.0,5193.0,28.0
182327,New Zealand,2021-10-24,5185289.0,5278.0,28.0
182328,New Zealand,2021-10-25,5185289.0,5382.0,28.0
182329,New Zealand,2021-10-26,5185289.0,5461.0,28.0
182330,New Zealand,2021-10-27,5185289.0,5539.0,28.0
182331,New Zealand,2021-10-28,5185289.0,5635.0,28.0
182332,New Zealand,2021-10-29,5185289.0,5764.0,28.0
