,location,date,total_cases,people_fully_vaccinated,population,total_deaths
1838,Africa,2021-11-11,8664571.0,87694758.0,1426736614.0,220578.0
1839,Africa,2021-11-12,8669969.0,87951583.0,1426736614.0,220762.0
1840,Africa,2021-11-13,8675290.0,88888615.0,1426736614.0,220928.0
1841,Africa,2021-11-14,8679276.0,89484284.0,1426736614.0,221097.0
1842,Africa,2021-11-15,8683331.0,90176574.0,1426736614.0,221284.0
1843,Africa,2021-11-16,8688335.0,90296494.0,1426736614.0,221423.0
1844,Africa,2021-11-17,8694345.0,90850589.0,1426736614.0,221579.0
1845,Africa,2021-11-18,8699747.0,92212651.0,1426736614.0,221749.0
1846,Africa,2021-11-19,8704689.0,92314452.0,1426736614.0,221952.0
1847,Africa,2021-11-20,8709914.0,92669053.0,1426736614.0,222078.0
1848,Africa,2021-11-21,8713927.0,93623797.0,1426736614.0,222195.0
1849,Africa,2021-11-22,8718282.0,94505635.0,1426736614.0,222342.0
1850,Africa,2021-11-23,8722647.0,94827029.0,1426736614.0,222482.0
1851,Africa,2021-11-24,8747490.0,95860426.0,1426736614.0,222684.0
1852,Africa,2021-11-25,8753094.0,96032053.0,1426736614.0,222859.0
1853,Africa,2021-11-26,8760269.0,96395384.0,1426736614.0,223112.0
1854,Africa,2021-11-27,8767288.0,96447935.0,1426736614.0,223235.0
1855,Africa,2021-11-28,8773580.0,97853379.0,1426736614.0,223337.0
1856,Africa,2021-11-29,8780068.0,98731465.0,1426736614.0,223473.0
1857,Africa,2021-11-30,8788606.0,99299597.0,1426736614.0,223628.0
1858,Africa,2021-12-01,8797949.0,99424535.0,1426736614.0,223801.0
1859,Africa,2021-12-02,8811839.0,100483110.0,1426736614.0,223967.0
1860,Africa,2021-12-03,8828454.0,101061476.0,1426736614.0,224148.0
1861,Africa,2021-12-04,8850821.0,102318965.0,1426736614.0,224309.0
1862,Africa,2021-12-05,8871727.0,102618682.0,1426736614.0,224406.0
1863,Africa,2021-12-06,8887368.0,103540080.0,1426736614.0,224544.0
1864,Africa,2021-12-07,8903610.0,103737331.0,1426736614.0,224654.0
1865,Africa,2021-12-08,8925691.0,104802416.0,1426736614.0,224792.0
1866,Africa,2021-12-09,8956902.0,105911011.0,1426736614.0,224942.0
1867,Africa,2021-12-10,8991879.0,106324586.0,1426736614.0,225046.0
1868,Africa,2021-12-11,9026923.0,107171866.0,1426736614.0,225208.0
1869,Africa,2021-12-12,9053049.0,107691376.0,1426736614.0,225352.0
1870,Africa,2021-12-13,9099447.0,108159569.0,1426736614.0,225535.0
1871,Africa,2021-12-14,9130183.0,109212765.0,1426736614.0,225641.0
1872,Africa,2021-12-15,9169117.0,110720409.0,1426736614.0,225809.0
1873,Africa,2021-12-16,9212420.0,111038929.0,1426736614.0,225963.0
1874,Africa,2021-12-17,9260541.0,111200145.0,1426736614.0,226093.0
1875,Africa,2021-12-18,9301369.0,112171654.0,1426736614.0,226237.0
1876,Africa,2021-12-19,9333401.0,112400900.0,1426736614.0,226361.0
1877,Africa,2021-12-20,9361037.0,113905384.0,1426736614.0,226481.0
1878,Africa,2021-12-21,9388323.0,114225131.0,1426736614.0,226768.0
1879,Africa,2021-12-22,9429483.0,114971033.0,1426736614.0,226968.0
1880,Africa,2021-12-23,9481779.0,116189774.0,1426736614.0,227191.0
1881,Africa,2021-12-24,9542047.0,117486004.0,1426736614.0,227397.0
1882,Africa,2021-12-25,9594487.0,117563603.0,1426736614.0,227615.0
1883,Africa,2021-12-26,9634415.0,118263270.0,1426736614.0,227755.0
1884,Africa,2021-12-27,9664195.0,118603416.0,1426736614.0,227920.0
1885,Africa,2021-12-28,9694827.0,122323989.0,1426736614.0,228140.0
1886,Africa,2021-12-29,9742918.0,122562413.0,1426736614.0,228338.0
1887,Africa,2021-12-30,9791300.0,123100287.0,1426736614.0,228581.0
1888,Africa,2021-12-31,9850274.0,124750456.0,1426736614.0,228878.0
1889,Africa,2022-01-01,9904868.0,125170954.0,1426736614.0,229143.0
1890,Africa,2022-01-02,9948285.0,125463560.0,1426736614.0,229324.0
1891,Africa,2022-01-03,9972062.0,125726603.0,1426736614.0,229499.0
1892,Africa,2022-01-04,10008821.0,128229329.0,1426736614.0,229778.0
1893,Africa,2022-01-05,10063574.0,128662825.0,1426736614.0,230122.0
1894,Africa,2022-01-06,10119664.0,129410903.0,1426736614.0,230415.0
1895,Africa,2022-01-07,10173436.0,129855863.0,1426736614.0,231184.0
1896,Africa,2022-01-08,10223743.0,130833327.0,1426736614.0,231589.0
1897,Africa,2022-01-09,10264979.0,131295977.0,1426736614.0,231854.0
1898,Africa,2022-01-10,10299504.0,133300569.0,1426736614.0,232119.0
1899,Africa,2022-01-11,10329389.0,133433514.0,1426736614.0,232477.0
1900,Africa,2022-01-12,10385395.0,133665419.0,1426736614.0,232859.0
1901,Africa,2022-01-13,10428884.0,134382367.0,1426736614.0,233278.0
1902,Africa,2022-01-14,10473752.0,134739677.0,1426736614.0,233639.0
1903,Africa,2022-01-15,10516292.0,136204604.0,1426736614.0,234019.0
1904,Africa,2022-01-16,10552447.0,136499402.0,1426736614.0,234342.0
1905,Africa,2022-01-17,10578499.0,137590694.0,1426736614.0,234634.0
1906,Africa,2022-01-18,10603445.0,138363760.0,1426736614.0,234967.0
1907,Africa,2022-01-19,10672205.0,139700418.0,1426736614.0,235315.0
1908,Africa,2022-01-20,10714808.0,139879975.0,1426736614.0,235697.0
1909,Africa,2022-01-21,10752448.0,141355812.0,1426736614.0,236066.0
1910,Africa,2022-01-22,10788184.0,141610117.0,1426736614.0,236450.0
1911,Africa,2022-01-23,10818839.0,142048730.0,1426736614.0,236775.0
1912,Africa,2022-01-24,10843899.0,142637214.0,1426736614.0,237095.0
1913,Africa,2022-01-25,10914232.0,142735494.0,1426736614.0,237437.0
1914,Africa,2022-01-26,10947560.0,143156826.0,1426736614.0,237825.0
1915,Africa,2022-01-27,10980692.0,145051622.0,1426736614.0,238134.0
1916,Africa,2022-01-28,11013576.0,145719977.0,1426736614.0,238502.0
1917,Africa,2022-01-29,11044186.0,146055221.0,1426736614.0,238873.0
1918,Africa,2022-01-30,11068159.0,147138878.0,1426736614.0,239191.0
1919,Africa,2022-01-31,11091510.0,147450395.0,1426736614.0,239486.0
1920,Africa,2022-02-01,11112286.0,147620383.0,1426736614.0,239805.0
1921,Africa,2022-02-02,11184749.0,148556932.0,1426736614.0,240339.0
1922,Africa,2022-02-03,11210088.0,148750500.0,1426736614.0,240717.0
1923,Africa,2022-02-04,11234574.0,149109788.0,1426736614.0,241095.0
1924,Africa,2022-02-05,11257863.0,149431595.0,1426736614.0,241520.0
1925,Africa,2022-02-06,11275129.0,151195992.0,1426736614.0,241801.0
1926,Africa,2022-02-07,11292154.0,151387452.0,1426736614.0,242043.0
1927,Africa,2022-02-08,11307226.0,151698830.0,1426736614.0,242515.0
1928,Africa,2022-02-09,11357665.0,152565327.0,1426736614.0,243103.0
1929,Africa,2022-02-10,11376851.0,154127714.0,1426736614.0,243539.0
1930,Africa,2022-02-11,11396309.0,154962993.0,1426736614.0,243961.0
1931,Africa,2022-02-12,11415251.0,155103307.0,1426736614.0,244330.0
1932,Africa,2022-02-13,11427961.0,155252513.0,1426736614.0,244689.0
1933,Africa,2022-02-14,11441882.0,155421278.0,1426736614.0,244881.0
1934,Africa,2022-02-15,11455488.0,157950472.0,1426736614.0,245291.0
1935,Africa,2022-02-16,11493837.0,158353376.0,1426736614.0,245745.0
1936,Africa,2022-02-17,11511139.0,158442909.0,1426736614.0,246002.0
1937,Africa,2022-02-18,11531246.0,159317474.0,1426736614.0,246646.0
1938,Africa,2022-02-19,11543206.0,160154539.0,1426736614.0,247108.0
1939,Africa,2022-02-20,11551004.0,161512898.0,1426736614.0,247521.0
1940,Africa,2022-02-21,11568058.0,164746203.0,1426736614.0,247878.0
1941,Africa,2022-02-22,11595670.0,165392548.0,1426736614.0,248293.0
1942,Africa,2022-02-23,11646806.0,165572203.0,1426736614.0,248470.0
1943,Africa,2022-02-24,11660535.0,166161518.0,1426736614.0,248721.0
1944,Africa,2022-02-25,11672337.0,166667833.0,1426736614.0,248873.0
1945,Africa,2022-02-26,11681365.0,167259236.0,1426736614.0,249077.0
1946,Africa,2022-02-27,11689631.0,167838539.0,1426736614.0,249222.0
1947,Africa,2022-02-28,11698667.0,168016476.0,1426736614.0,249416.0
1948,Africa,2022-03-01,11715737.0,168362749.0,1426736614.0,249714.0
1949,Africa,2022-03-02,11723709.0,168563508.0,1426736614.0,249831.0
1950,Africa,2022-03-03,11732865.0,168598686.0,1426736614.0,249953.0
1951,Africa,2022-03-04,11741711.0,168940432.0,1426736614.0,251014.0
1952,Africa,2022-03-05,11750877.0,170243111.0,1426736614.0,251102.0
1953,Africa,2022-03-06,11758210.0,188774924.0,1426736614.0,251177.0
1954,Africa,2022-03-07,11764105.0,189278783.0,1426736614.0,251281.0
1955,Africa,2022-03-08,11788577.0,190262768.0,1426736614.0,251425.0
1956,Africa,2022-03-09,11795635.0,191654949.0,1426736614.0,251511.0
1957,Africa,2022-03-10,11802508.0,192104508.0,1426736614.0,251604.0
1958,Africa,2022-03-11,11810659.0,192586932.0,1426736614.0,251673.0
1959,Africa,2022-03-12,11824053.0,192597511.0,1426736614.0,251744.0
1960,Africa,2022-03-13,11828414.0,194948508.0,1426736614.0,251769.0
1961,Africa,2022-03-14,11831996.0,200128770.0,1426736614.0,251822.0
1962,Africa,2022-03-15,11844059.0,201388203.0,1426736614.0,251853.0
1963,Africa,2022-03-16,11849172.0,201491026.0,1426736614.0,251872.0
1964,Africa,2022-03-17,11853987.0,202108030.0,1426736614.0,251952.0
1965,Africa,2022-03-18,11858413.0,202868247.0,1426736614.0,252028.0
1966,Africa,2022-03-19,11862100.0,202921266.0,1426736614.0,252078.0
1967,Africa,2022-03-20,11865223.0,203598507.0,1426736614.0,252099.0
1968,Africa,2022-03-21,11873273.0,203897767.0,1426736614.0,252230.0
1969,Africa,2022-03-22,11875802.0,203967081.0,1426736614.0,252248.0
1970,Africa,2022-03-23,11891356.0,204376131.0,1426736614.0,252377.0
1971,Africa,2022-03-24,11894945.0,204514212.0,1426736614.0,252397.0
1972,Africa,2022-03-25,11899185.0,204815955.0,1426736614.0,252439.0
1973,Africa,2022-03-26,11902592.0,204862706.0,1426736614.0,252459.0
1974,Africa,2022-03-27,11905418.0,206358963.0,1426736614.0,252493.0
1975,Africa,2022-03-28,11912070.0,206394523.0,1426736614.0,252563.0
1976,Africa,2022-03-29,11923973.0,207131110.0,1426736614.0,252583.0
1977,Africa,2022-03-30,11929107.0,207179296.0,1426736614.0,252755.0
1978,Africa,2022-03-31,11932269.0,207920112.0,1426736614.0,252803.0
1979,Africa,2022-04-01,11935750.0,208095707.0,1426736614.0,252826.0
1980,Africa,2022-04-02,11938824.0,208120990.0,1426736614.0,252847.0
1981,Africa,2022-04-03,11941218.0,208152303.0,1426736614.0,252863.0
1982,Africa,2022-04-04,11946835.0,208416502.0,1426736614.0,252942.0
1983,Africa,2022-04-05,11961214.0,208445861.0,1426736614.0,253080.0
1984,Africa,2022-04-06,11964075.0,208553778.0,1426736614.0,253099.0
1985,Africa,2022-04-07,11967477.0,212643804.0,1426736614.0,253106.0
1986,Africa,2022-04-08,11970018.0,212839348.0,1426736614.0,253115.0
1987,Africa,2022-04-09,11972256.0,214159159.0,1426736614.0,253129.0
1988,Africa,2022-04-10,11974359.0,217646156.0,1426736614.0,253157.0
1989,Africa,2022-04-11,11978769.0,217683587.0,1426736614.0,253212.0
1990,Africa,2022-04-12,11980449.0,218952586.0,1426736614.0,253221.0
1991,Africa,2022-04-13,11996478.0,218985239.0,1426736614.0,253337.0
1992,Africa,2022-04-14,11998929.0,219031641.0,1426736614.0,253354.0
1993,Africa,2022-04-15,12002060.0,219050387.0,1426736614.0,253363.0
1994,Africa,2022-04-16,12004778.0,219051135.0,1426736614.0,253372.0
1995,Africa,2022-04-17,12006565.0,219052429.0,1426736614.0,253380.0
1996,Africa,2022-04-18,12008010.0,219092782.0,1426736614.0,253386.0
1997,Africa,2022-04-19,12010152.0,219134409.0,1426736614.0,253467.0
1998,Africa,2022-04-20,12013237.0,219159898.0,1426736614.0,253508.0
1999,Africa,2022-04-21,12016846.0,219206258.0,1426736614.0,253528.0
2000,Africa,2022-04-22,12036297.0,219245385.0,1426736614.0,253612.0
2001,Africa,2022-04-23,12041874.0,219965738.0,1426736614.0,253624.0
2002,Africa,2022-04-24,12046575.0,220338689.0,1426736614.0,253642.0
2003,Africa,2022-04-25,12050844.0,220356596.0,1426736614.0,253653.0
2004,Africa,2022-04-26,12054219.0,224078286.0,1426736614.0,253734.0
2005,Africa,2022-04-27,12073533.0,224138933.0,1426736614.0,253775.0
2006,Africa,2022-04-28,12080985.0,224151377.0,1426736614.0,253783.0
2007,Africa,2022-04-29,12082176.0,224203559.0,1426736614.0,253785.0
2008,Africa,2022-04-30,12092137.0,224529234.0,1426736614.0,253795.0
2009,Africa,2022-05-01,12099335.0,225614951.0,1426736614.0,253800.0
2010,Africa,2022-05-02,12104343.0,225635428.0,1426736614.0,253836.0
2011,Africa,2022-05-03,12118327.0,225649104.0,1426736614.0,253850.0
2012,Africa,2022-05-04,12122682.0,225749517.0,1426736614.0,253857.0
2013,Africa,2022-05-05,12139741.0,225777084.0,1426736614.0,253973.0
2014,Africa,2022-05-06,12140675.0,225860463.0,1426736614.0,253975.0
2015,Africa,2022-05-07,12151922.0,225928672.0,1426736614.0,254057.0
2016,Africa,2022-05-08,12161240.0,228510019.0,1426736614.0,254070.0
2017,Africa,2022-05-09,12167649.0,228514927.0,1426736614.0,254111.0
2018,Africa,2022-05-10,12180075.0,228656777.0,1426736614.0,254142.0
2019,Africa,2022-05-11,12188596.0,228716801.0,1426736614.0,254173.0
2020,Africa,2022-05-12,12199680.0,228805400.0,1426736614.0,254224.0
2021,Africa,2022-05-13,12209623.0,228903921.0,1426736614.0,254247.0
2022,Africa,2022-05-14,12219182.0,229191583.0,1426736614.0,254362.0
2023,Africa,2022-05-15,12228463.0,231155320.0,1426736614.0,254375.0
2024,Africa,2022-05-16,12239604.0,231265657.0,1426736614.0,254409.0
2025,Africa,2022-05-17,12243709.0,231301092.0,1426736614.0,254431.0
2026,Africa,2022-05-18,12250812.0,231395579.0,1426736614.0,254530.0
2027,Africa,2022-05-19,12260712.0,231435398.0,1426736614.0,254588.0
2028,Africa,2022-05-20,12269284.0,231677935.0,1426736614.0,254624.0
2029,Africa,2022-05-21,12277395.0,231715284.0,1426736614.0,254645.0
2030,Africa,2022-05-22,12283749.0,234099932.0,1426736614.0,254666.0
2031,Africa,2022-05-23,12288096.0,234125095.0,1426736614.0,254692.0
2032,Africa,2022-05-24,12294398.0,234147328.0,1426736614.0,254721.0
2033,Africa,2022-05-25,12300708.0,234170496.0,1426736614.0,254779.0
2034,Africa,2022-05-26,12307533.0,234351455.0,1426736614.0,254822.0
2035,Africa,2022-05-27,12312768.0,234515854.0,1426736614.0,254873.0
2036,Africa,2022-05-28,12317716.0,234535195.0,1426736614.0,254913.0
2037,Africa,2022-05-29,12323026.0,234672161.0,1426736614.0,254929.0
2038,Africa,2022-05-30,12326320.0,235594948.0,1426736614.0,254951.0
2039,Africa,2022-05-31,12328566.0,235678068.0,1426736614.0,254974.0
2040,Africa,2022-06-01,12336006.0,235714714.0,1426736614.0,255025.0
2041,Africa,2022-06-02,12344411.0,235992645.0,1426736614.0,255068.0
2042,Africa,2022-06-03,12349955.0,236162737.0,1426736614.0,255105.0
2043,Africa,2022-06-04,12354164.0,236178284.0,1426736614.0,255147.0
2044,Africa,2022-06-05,12358204.0,238348960.0,1426736614.0,255187.0
2045,Africa,2022-06-06,12361088.0,238439003.0,1426736614.0,255203.0
2046,Africa,2022-06-07,12363245.0,238482901.0,1426736614.0,255238.0
2047,Africa,2022-06-08,12373391.0,238587966.0,1426736614.0,255316.0
2048,Africa,2022-06-09,12379206.0,238606280.0,1426736614.0,255348.0
2049,Africa,2022-06-10,12384275.0,238624753.0,1426736614.0,255382.0
2050,Africa,2022-06-11,12389543.0,238647682.0,1426736614.0,255405.0
2051,Africa,2022-06-12,12393200.0,238661838.0,1426736614.0,255418.0
2052,Africa,2022-06-13,12398593.0,238777175.0,1426736614.0,255433.0
2053,Africa,2022-06-14,12401678.0,238792967.0,1426736614.0,255464.0
2054,Africa,2022-06-15,12408026.0,238825690.0,1426736614.0,255532.0
2055,Africa,2022-06-16,12414015.0,238843701.0,1426736614.0,255567.0
2056,Africa,2022-06-17,12420503.0,239138365.0,1426736614.0,255583.0
2057,Africa,2022-06-18,12426083.0,239150750.0,1426736614.0,255595.0
2058,Africa,2022-06-19,12439205.0,249407135.0,1426736614.0,255650.0
2059,Africa,2022-06-20,12443750.0,249407789.0,1426736614.0,255686.0
2060,Africa,2022-06-21,12447934.0,249433391.0,1426736614.0,255720.0
2061,Africa,2022-06-22,12456934.0,249547420.0,1426736614.0,255765.0
2062,Africa,2022-06-23,12463858.0,249632922.0,1426736614.0,255837.0
2063,Africa,2022-06-24,12471233.0,249647808.0,1426736614.0,255858.0
2064,Africa,2022-06-25,12479731.0,249658687.0,1426736614.0,255892.0
2065,Africa,2022-06-26,12487832.0,252470431.0,1426736614.0,255916.0
2066,Africa,2022-06-27,12492737.0,252849960.0,1426736614.0,255936.0
2067,Africa,2022-06-28,12496881.0,252913267.0,1426736614.0,255949.0
2068,Africa,2022-06-29,12508925.0,255208163.0,1426736614.0,256002.0
2069,Africa,2022-06-30,12516664.0,255295442.0,1426736614.0,256045.0
2070,Africa,2022-07-01,12523875.0,255308274.0,1426736614.0,256065.0
2071,Africa,2022-07-02,12530869.0,255317573.0,1426736614.0,256081.0
2072,Africa,2022-07-03,12536040.0,260860531.0,1426736614.0,256093.0
2073,Africa,2022-07-04,12539682.0,260869712.0,1426736614.0,256107.0
2074,Africa,2022-07-05,12543504.0,261150165.0,1426736614.0,256151.0
2075,Africa,2022-07-06,12563586.0,261157882.0,1426736614.0,256240.0
2076,Africa,2022-07-07,12572265.0,261268748.0,1426736614.0,256266.0
2077,Africa,2022-07-08,12577477.0,261321200.0,1426736614.0,256308.0
2078,Africa,2022-07-09,12583161.0,261330138.0,1426736614.0,256321.0
2079,Africa,2022-07-10,12589287.0,266359265.0,1426736614.0,256341.0
2080,Africa,2022-07-11,12592659.0,266396881.0,1426736614.0,256372.0
2081,Africa,2022-07-12,12595461.0,266403202.0,1426736614.0,256391.0
2082,Africa,2022-07-13,12618998.0,266425657.0,1426736614.0,256489.0
2083,Africa,2022-07-14,12623729.0,266441707.0,1426736614.0,256514.0
2084,Africa,2022-07-15,12631669.0,266447334.0,1426736614.0,256528.0
2085,Africa,2022-07-16,12637245.0,266731724.0,1426736614.0,256541.0
2086,Africa,2022-07-17,12640174.0,271822908.0,1426736614.0,256549.0
2087,Africa,2022-07-18,12644076.0,271937504.0,1426736614.0,256589.0
2088,Africa,2022-07-19,12674258.0,272541555.0,1426736614.0,256741.0
2089,Africa,2022-07-20,12678526.0,272553095.0,1426736614.0,256759.0
2090,Africa,2022-07-21,12686344.0,272569511.0,1426736614.0,256777.0
2091,Africa,2022-07-22,12689629.0,272588543.0,1426736614.0,256788.0
2092,Africa,2022-07-23,12692507.0,272595404.0,1426736614.0,256800.0
2093,Africa,2022-07-24,12696566.0,274751827.0,1426736614.0,256811.0
2094,Africa,2022-07-25,12699556.0,274863767.0,1426736614.0,256850.0
2095,Africa,2022-07-26,12703020.0,274872541.0,1426736614.0,256867.0
2096,Africa,2022-07-27,12727110.0,275472807.0,1426736614.0,256999.0
2097,Africa,2022-07-28,12729736.0,275481808.0,1426736614.0,257009.0
2098,Africa,2022-07-29,12733504.0,275490045.0,1426736614.0,257024.0
2099,Africa,2022-07-30,12736255.0,275496753.0,1426736614.0,257040.0
2100,Africa,2022-07-31,12738928.0,286405848.0,1426736614.0,257044.0
2101,Africa,2022-08-01,12740783.0,286645254.0,1426736614.0,257063.0
2102,Africa,2022-08-02,12743784.0,286658554.0,1426736614.0,257066.0
2103,Africa,2022-08-03,12751754.0,286666190.0,1426736614.0,257137.0
2104,Africa,2022-08-04,12760279.0,286672873.0,1426736614.0,257154.0
2105,Africa,2022-08-05,12761896.0,286679373.0,1426736614.0,257167.0
2106,Africa,2022-08-06,12764250.0,286684790.0,1426736614.0,257175.0
2107,Africa,2022-08-07,12767017.0,292646197.0,1426736614.0,257185.0
2108,Africa,2022-08-08,12768866.0,292646648.0,1426736614.0,257195.0
2109,Africa,2022-08-09,12770070.0,292658993.0,1426736614.0,257199.0
2110,Africa,2022-08-10,12771330.0,292660660.0,1426736614.0,257203.0
2111,Africa,2022-08-11,12778261.0,292668235.0,1426736614.0,257259.0
2112,Africa,2022-08-12,12784501.0,293068010.0,1426736614.0,257276.0
2113,Africa,2022-08-13,12786695.0,293074098.0,1426736614.0,257282.0
2114,Africa,2022-08-14,12789235.0,299763051.0,1426736614.0,257292.0
2115,Africa,2022-08-15,12791092.0,299982440.0,1426736614.0,257304.0
2116,Africa,2022-08-16,12792156.0,299988971.0,1426736614.0,257306.0
2117,Africa,2022-08-17,12795307.0,299996955.0,1426736614.0,257427.0
2118,Africa,2022-08-18,12802785.0,300003874.0,1426736614.0,257449.0
2119,Africa,2022-08-19,12803972.0,300049325.0,1426736614.0,257454.0
2120,Africa,2022-08-20,12805829.0,300055346.0,1426736614.0,257458.0
2121,Africa,2022-08-21,12806894.0,303939911.0,1426736614.0,257462.0
2122,Africa,2022-08-22,12808059.0,303983079.0,1426736614.0,257476.0
2123,Africa,2022-08-23,12809398.0,303989104.0,1426736614.0,257478.0
2124,Africa,2022-08-24,12811366.0,303997694.0,1426736614.0,257511.0
2125,Africa,2022-08-25,12814021.0,304004151.0,1426736614.0,257533.0
2126,Africa,2022-08-26,12821056.0,304009017.0,1426736614.0,257541.0
2127,Africa,2022-08-27,12822643.0,304015779.0,1426736614.0,257551.0
2128,Africa,2022-08-28,12823467.0,306256327.0,1426736614.0,257551.0
2129,Africa,2022-08-29,12824831.0,306348574.0,1426736614.0,257561.0
2130,Africa,2022-08-30,12826225.0,306489040.0,1426736614.0,257562.0
2131,Africa,2022-08-31,12827631.0,306493316.0,1426736614.0,257571.0
2132,Africa,2022-09-01,12829063.0,306497963.0,1426736614.0,257600.0
2133,Africa,2022-09-02,12837065.0,306502540.0,1426736614.0,257616.0
2134,Africa,2022-09-03,12838251.0,306506302.0,1426736614.0,257618.0
2135,Africa,2022-09-04,12838733.0,311604222.0,1426736614.0,257619.0
2136,Africa,2022-09-05,12840078.0,311604472.0,1426736614.0,257642.0
2137,Africa,2022-09-06,12841613.0,311608803.0,1426736614.0,257648.0
2138,Africa,2022-09-07,12842135.0,311612908.0,1426736614.0,257649.0
2139,Africa,2022-09-08,12847829.0,311622564.0,1426736614.0,257690.0
2140,Africa,2022-09-09,12849282.0,311626635.0,1426736614.0,257691.0
2141,Africa,2022-09-10,12850028.0,311630635.0,1426736614.0,257693.0
2142,Africa,2022-09-11,12851182.0,312395259.0,1426736614.0,257694.0
2143,Africa,2022-09-12,12852559.0,312624449.0,1426736614.0,257715.0
2144,Africa,2022-09-13,12853837.0,312771436.0,1426736614.0,257716.0
2145,Africa,2022-09-14,12854967.0,312775186.0,1426736614.0,257722.0
2146,Africa,2022-09-15,12858557.0,312779066.0,1426736614.0,257751.0
2147,Africa,2022-09-16,12859311.0,312782920.0,1426736614.0,257753.0
